"ID","BISBAS_BAS","RSTPQ_BAS","BISBAS_Drive","BISBAS_Reward_Responsiveness","BISBAS_Fun_seeking","Z_Score_MPQ","Z_Score_BFI","Z_Score_notWeighted","Z_Score_ItemNr","Z_Score_Reliability","AGG_Anger","WHO5_Depression","BFI_Open-Mindedness","BFI_Conscientiousness","BFI_Agreeableness","BFI_Negative_Emotionality","Gender","Age","PCA_FirstFactor","FactorAnalysis_F2","FactorAnalysis_F1","FactorAnalysis_F5","FactorAnalysis_F4","FactorAnalysis_F3","FactorAnalysis_F6"
"sub-CH05ER25",3.84615384615385,111,4,4,3.5,0.576926735815388,1.55428371167224,1.31494168274925,1.30935803574722,1.31233269162178,9,25,3.83333333333333,3.66666666666667,2.75,2.08333333333333,2,18,"6.33065335008878","1.16556355318606","1.41760229177232","1.09437023560932","1.07509848268889","1.49032801977286","1.24563519010386"
"sub-CH05NK28",2.84615384615385,81,2.25,3,3.25,-0.301037494932748,0.533189526060308,-0.327696084838364,-0.500987331615041,-0.348623175036609,8,17,3.58333333333333,3.08333333333333,3.33333333333333,2.25,2,24,"-1.48652203756626","-0.653842013551738","0.00479979274767994","0.14929805913544","-0.354493363639403","-1.62017926498317","0.32414456222713"
"sub-CH06IM14",3,93,3,3.2,2.75,0.729717523637094,-0.185949775793927,0.0763619303825005,0.225212251584928,0.113655785541744,10,22,3.75,4.41666666666667,4.08333333333333,2.25,1,25,"0.186682522281826","1.04401961526012","0.314250777678928","-0.208894986526457","-0.155736072124261","-0.496799125159556","-0.398186412300988"
"sub-CH06IN24",3.07692307692308,92,3,3.2,3,0.0920431389338308,-0.157142392209216,-0.0441424695065407,0.0127265577900125,-0.0280478945070342,14,15,3.08333333333333,3.66666666666667,3.83333333333333,3,2,24,"-0.203948330758146","-0.136643504107076","0.449402944129656","0.245668285175122","-0.838405377233122","-0.405922050339262","0.372100539378933"
"sub-CH06LI22",3.07692307692308,83,2.75,3,3.5,0.012172625906809,-0.833070618686385,-0.273815122994153,-0.314608929261679,-0.295793516986541,17,24,4.25,4.08333333333333,3.16666666666667,3.16666666666667,1,23,"-1.70393268535865","-0.134641834535949","0.115616448918784","0.21342847860979","-1.33039523794573","-0.611232033911068","-0.0744402916896784"
"sub-CH06ND30",3.69230769230769,93,3.25,3.8,4,0.197813472828186,-0.487904659551622,0.501710128640801,0.438611390056597,0.441116063324582,17,17,3.33333333333333,3.33333333333333,4.16666666666667,3.5,1,21,"1.0791590403398","-0.116871841036668","-0.316859231525676","0.760475407187634","0.00700813813851054","1.51135918488842","0.202083112048152"
"sub-CH06NK10",3.15384615384615,100,3.75,3.4,2.25,0.762567582736765,1.55428371167224,0.629255906504099,0.6821080728931,0.690407648585208,16,22,2.91666666666667,4.58333333333333,4.25,2.33333333333333,1,23,"3.30380136145902","1.19676977467702","0.985685688998767","-0.600278481380744","1.54536419132955","0.353353370440289","0.214428727624103"
"sub-CH06NK12",3,87,4,2.8,2.25,0.822537947097782,1.18031036895277,0.324390026708612,0.203863470718568,0.38908435417324,13,28,4.08333333333333,4.5,2.83333333333333,1,2,24,"1.08002659418318","1.72386384348805","0.256843942888799","-0.396725914455611","1.07666681048258","-1.04738554199689","0.224827901578394"
"sub-CH06RT03",3,84,3,3,3,0.456510724077848,0.353404700596749,0.0289416960109906,-0.0338380017401769,0.0402128869897685,12,25,3.75,3.16666666666667,3.91666666666667,2.5,1,20,"-0.423057055697629","-0.777976420528397","0.603920163999442","-0.171240943752601","0.659192911637713","0.419454420709332","-1.49307735706718"
"sub-CH06UT07",3.07692307692308,92,3.25,3,3,-0.367618944044199,-0.531115734928689,-0.254367291803385,-0.195082770421726,-0.252742608199837,13,15,4.5,2.83333333333333,3.66666666666667,2.75,1,22,"-0.576254975939121","0.573984026219","-1.06352594236166","0.540322203986704","-0.214728872076028","-0.540500284901102","-0.609282773985612"
"sub-CH07AD15",3.46153846153846,91,3.25,4,3,1.2811825696301,0.684166967939156,0.817087051003992,0.761118439836952,0.82677642707768,19,17,4.75,4.41666666666667,4.08333333333333,3.58333333333333,1,26,"2.15136774397735","1.12959124083477","0.747421850496715","-0.188882602975914","0.820843136625402","0.565110152619006","0.943940596431364"
"sub-CH07DO06",2.84615384615385,78,3,2.4,3.25,0.576587582333484,0.849548101610359,-0.0199316986004822,-0.224933691740778,0.00157634145287292,9,25,3.33333333333333,3.83333333333333,3.5,2.08333333333333,1,30,"-1.16141247999712","0.100090347948461","0.219855075134672","0.200293518316082","0.339947928661029","-1.55768479850169","-0.797042536208296"
"sub-CH07EE31",2.69230769230769,86,2.5,2.8,2.75,-0.913490365732484,0.159216183340835,-0.687630755618333,-0.705994516229967,-0.685889784846909,15,16,2.91666666666667,3.33333333333333,4.08333333333333,3.33333333333333,1,23,"-1.90801404841065","-1.35730421804893","-0.964691770643464","-0.01850238529781","0.356440392456086","-0.110245587750136","-1.45744507361225"
"sub-CH07IM11",2.69230769230769,70,2.75,3,2.25,-0.733646167064133,-0.890685385855807,-0.991467501184558,-1.13444968964314,-0.975882118475731,16,12,3.33333333333333,3.75,4,1.58333333333333,2,29,"-4.7978954392475","-1.04551074510388","-0.280595284980275","-1.88596467361478","-0.690345100499043","-1.10082452616599","-0.0726223555146159"
"sub-CH07LF13",2.76923076923077,95,3,2.8,2.5,-0.0345086745386383,0.518785834267953,-0.20525813202077,-0.0792461575374235,-0.146941537193435,10,22,2.5,4.33333333333333,3.83333333333333,1.91666666666667,1,20,"0.173948903254805","0.113285202230539","1.24015243096207","-0.908812011614198","-0.0338003083822926","0.244854804290815","-1.09202539494141"
"sub-CH07NK17",3,83,2.75,3.4,2.75,-0.627333655739572,-1.04166282773465,-0.591698723203694,-0.61916361486231,-0.619147620352265,20,10,4.66666666666667,2.75,4,3.91666666666667,1,26,"-3.02098418435027","-0.299183905485732","-2.09015729645164","-0.887529143075149","-0.599837016938951","0.0513159145608022","0.585619095939612"
"sub-CH07RK18",3.15384615384615,95,3.5,3.2,2.75,0.809248883182212,0.684166967939156,0.43364478090488,0.477644023838172,0.47004735197492,17,16,4.25,4.33333333333333,3.75,3.58333333333333,1,22,"1.57547916443963","0.752593340465032","0.356484209888856","-0.00493157129650064","0.718427755281011","-0.0243471531223678","-0.288874863894764"
"sub-CH07US17",2.46153846153846,77,2.25,2,3.25,-0.626519219242164,0.00823874146198723,-0.907755216304665,-1.00655360389734,-0.899347247936583,10,20,4,4,3.91666666666667,2.5,1,30,"-3.25425699393928","-0.590122859074954","0.150330596002959","-0.02066275840268","-0.801880145822829","-1.92945357053039","-2.02820790167623"
"sub-CH08LO21",3.46153846153846,92,3.5,3.6,3.25,0.311076222385085,-0.185949775793927,0.368505397687048,0.325504847449349,0.364200591557332,9,17,4.16666666666667,4.08333333333333,3.83333333333333,2.08333333333333,2,24,"0.92076336145513","0.723580706516376","0.166599296552044","0.0192396814409911","-0.351574005195256","0.467926001086571","0.750825404447302"
"sub-CH09AS13",3.38461538461538,119,3.75,3.8,2.5,0.70381770276976,0.382212084181461,0.753917800292407,1.17887696540166,0.810456070626778,16,25,4,4.25,4.33333333333333,2.5,1,24,"4.75423396247571","1.59588986608976","1.24266244221987","0.510707379469412","-0.0466763886472613","1.53296647134933","-0.150393926969387"
"sub-CH09EN08",2.46153846153846,69,2.5,2.6,2.25,-0.474406738384265,-0.545519426721045,-1.06135883569215,-1.20483797336633,-1.03936704894193,11,19,3.16666666666667,3.66666666666667,4.58333333333333,2.83333333333333,2,29,"-4.8049912723261","-0.604607073731218","-0.812758084013026","-1.97827679672228","0.192867430388921","-1.63284482318263","-0.789256927664995"
"sub-CH09WE03",2.84615384615385,94,3,2.8,2.75,0.610318972345265,-0.516712043136334,-0.153872974631461,0.0879012475125399,-0.10323688385873,11,20,3.5,4.08333333333333,3.41666666666667,2.58333333333333,2,22,"-0.583030008314734","0.709368922773177","-0.0347773552158451","0.284606135520852","0.0114060140133434","-0.497484767119609","-1.23618687022823"
"sub-CH10NG24",3,89,3.25,3,2.75,0.903086767088611,-0.0205686421227241,0.12898371399482,0.197447071870453,0.183583241891376,17,13,3.25,3.58333333333333,3.41666666666667,2.25,1,21,"-0.0197013240297009","0.965311575953993","0.666156792094623","-0.641829054970923","0.330916835522785","-0.116044606375495","-0.807232494306306"
"sub-CK04NS18",3.38461538461538,85,4,3.6,2.5,0.144860241114208,0.698570659731511,0.355034406014607,0.0813877140431081,0.358821764141512,12,13,4.58333333333333,4.75,4.66666666666667,3.16666666666667,1,22,"0.704143345150046","1.86831851312808","-0.49745944673041","-0.604332366621693","-0.200615817269575","-0.358987751557942","1.06684800763125"
"sub-CK05EN08",2.15384615384615,79,1.75,2.2,2.5,-0.819313328344181,-0.459097275966911,-1.33633848703261,-1.24611623507944,-1.31491504880037,10,19,4.16666666666667,4,4.41666666666667,2.08333333333333,1,25,"-4.71864276849336","-1.03862258614788","0.791653394754963","-1.48980623222669","-1.75949154163999","-2.57250991334917","0.0845952571259085"
"sub-CK05EN28",2.61538461538462,82,2.5,2.4,3,0.177031993250072,-0.531115734928689,-0.596700566228244,-0.500674579553721,-0.5728048776369,11,23,3.66666666666667,2.75,3.41666666666667,2.83333333333333,2,21,"-2.51569485918519","-1.50109335433217","-0.56693985615059","0.190418664546587","0.763012742962735","-0.139485900561998","-2.10797610197516"
"sub-CK05ER27",3.07692307692308,102,3,3.2,3,0.410371601062607,0.382212084181461,0.246561182654817,0.443213171552302,0.26015005573539,14,17,3.41666666666667,4.16666666666667,3.25,2.91666666666667,1,22,"1.74388343442887","-0.24767615782072","-0.0935538764381684","0.369695712608664","0.665883073369771","1.24913738730638","-0.734549373843705"
"sub-CK06ED08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,25,"-3.97965650349002","-0.87335608425765","-0.233005200268104","-1.71282132277694","-0.910869086030951","-0.132341121089183","-0.870566850288901"
"sub-CK06ST11",3,105,3,3,3,0.277344832373305,0.339001008804394,0.155713048454794,0.435699866034696,0.194924818150008,20,24,4.08333333333333,2.58333333333333,3.83333333333333,3.25,2,23,"1.68274303302625","-0.315596107979292","0.0444171311119698","0.464910136652264","1.07360429452084","1.1361416967194","-1.80064438804018"
"sub-CK06US15",3.38461538461538,95,3.5,3.4,3.25,0.916036677522278,0.892759176987426,0.723437436266658,0.664947809858491,0.725253447913095,15,23,3.66666666666667,4.41666666666667,3.75,2.66666666666667,1,19,"2.58998963389849","1.35615978461069","0.64831056788496","0.271809110833378","0.30803634133812","0.590500536283363","-0.656219819270881"
"sub-CK07ER13",3.07692307692308,84,2.75,3.2,3.25,0.163742929334502,1.16590667716041,0.174913142389714,-0.0327215141724772,0.174749802588953,9,24,4.91666666666667,2.91666666666667,4.33333333333333,1.16666666666667,2,27,"0.43943303371629","-0.985106115001753","0.149053550077687","0.400720540728479","1.56684220429072","-1.13915128119611","1.14565867206873"
"sub-CK07NK21",3.23076923076923,78,2.75,3.8,3,-1.25239728349107,-0.394541984842198,-0.482694583461102,-0.781992824280523,-0.536711294785764,19,13,3.83333333333333,3.5,3.08333333333333,4.25,1,24,"-2.77837507143284","-0.699087329034342","-2.29164230416025","-0.653864765141115","-0.350289286790928","-0.0602567394802673","0.959992307777069"
"sub-CZ05ND22",3,95,3.25,3.2,2.5,-0.467592629685528,0.46117106709853,-0.138743338884676,-0.118555106178504,-0.107926952667093,15,17,2.66666666666667,3,3.58333333333333,2.75,1,26,"0.174452115803093","0.815963433955302","-0.655455739439074","-1.12084663434889","0.540543715013776","-0.255837630808604","0.193035290344813"
"sub-DA06AN05",3,96,3,3,3,-0.513595623167168,0.17361987513319,-0.193246111361719,-0.121433258600797,-0.181992442052957,18,15,3.16666666666667,2.91666666666667,3.33333333333333,3.08333333333333,2,26,"0.28243475719953","-0.210135683646748","-0.246844698487997","0.38085602896259","0.0441474244915778","0.145731062143113","-1.02018542830955"
"sub-DA08AN22",3.53846153846154,92,3.75,3.6,3.25,0.616793927562098,0.00823874146198723,0.570025037822989,0.500503257688963,0.561379717389939,9,15,3.5,4.33333333333333,3.91666666666667,2.75,1,20,"1.68440724947802","1.33459576282067","0.7427595876728","0.253739993008017","-0.722979773020012","0.474455942016564","0.547546551509788"
"sub-DADARE11",3.07692307692308,92,2.25,3.6,3.25,-0.559937770130712,-1.32921401969999,-0.476284774507179,-0.28386802756057,-0.50242167248719,16,23,3.75,2.16666666666667,2.83333333333333,2.75,2,25,"-1.65269735043132","-1.80113866704793","1.12394315646586","-0.593721544222804","-1.40186357481796","0.765321621462254","0.328738021943375"
