"ID","BISBAS_BAS","RSTPQ_BAS","BISBAS_Drive","BISBAS_Reward_Responsiveness","BISBAS_Fun_seeking","Z_Score_MPQ","Z_Score_BFI","Z_Score_notWeighted","Z_Score_ItemNr","Z_Score_Reliability","AGG_Anger","WHO5_Depression","BFI_Open-Mindedness","BFI_Conscientiousness","BFI_Agreeableness","BFI_Negative_Emotionality","Gender","Age","PCA_FirstFactor","FactorAnalysis_F2","FactorAnalysis_F1","FactorAnalysis_F5","FactorAnalysis_F4","FactorAnalysis_F3","FactorAnalysis_F6"
"sub-AT05LI18",2.92307692307692,78,2.5,3.2,3,-0.614623238377217,-0.967814862226654,-0.674996392332853,-0.746435857190882,-0.699726469726684,9,22,2.75,3.83333333333333,4.08333333333333,1.58333333333333,2,21,"-3.50520898585647","-0.895156937797791","0.492197082294461","-1.01774136265138","-1.67953022499826","-0.631777519936749","0.303059184403242"
"sub-AT06ED25",3.61538461538462,108,4,3.4,3.5,0.994283395746873,1.02405173657336,1.1043599435841,1.20127301816821,1.12437550860774,18,18,4.16666666666667,4.66666666666667,4.33333333333333,3.08333333333333,1,19,"4.95165638797901","1.39925057654241","1.24942630545453","1.23196640633056","0.803566099339798","1.26913787720276","-0.553693876041494"
"sub-AU05IN13",2.76923076923077,73,2.5,2.6,3.25,0.282849074623327,0.655982898378432,-0.251693099133093,-0.539050902361443,-0.261020562846416,15,18,3.5,4,4.08333333333333,3.83333333333333,1,23,"-2.28491222076542","0.189947067006521","-1.2963610025594","-0.208467735693612","1.08420370930426","-1.6429204021012","-0.590493772888557"
"sub-AU06EL20",2.92307692307692,91,2.75,2.4,3.75,-0.0206263141610373,0.699292184452346,-0.0268006859129711,-0.064716822430918,-0.029697524039623,11,13,3.5,4.08333333333333,4.16666666666667,3,1,23,"0.346695850881586","-0.177228543858686","0.5702868323525","0.875944208534895","0.0769726978892296","-0.727497029812442","-1.77798704830526"
"sub-AU07ND25",3.07692307692308,88,3,3.4,2.75,0.363737496939363,-0.347168615367229,-0.0360747604836751,0.0418247331939588,-0.0104320610381841,10,24,2.58333333333333,3.91666666666667,3.83333333333333,2.08333333333333,2,23,"-0.384544688822707","0.116135943948027","0.394824327957277","-0.258051339061024","0.544570486007823","-0.600490661340765","0.285392248705166"
"sub-AU09GE22",2.76923076923077,76,2.5,3,2.75,-1.32433518365876,-1.68951610992521,-1.19029339935194,-1.22849599106393,-1.22549897454718,14,17,3.58333333333333,3.16666666666667,3.91666666666667,3.58333333333333,1,26,"-5.19637205385332","-1.65862498717833","-2.26979568911549","-1.04529571136116","-1.07628830725545","0.980556085666312","-1.59784787910962"
"sub-AY05AN24",3.07692307692308,79,3,2.6,3.75,0.22375758132223,0.183279998888211,-0.0233414269064488,-0.252776360822397,-0.0446200821790466,14,19,3.41666666666667,3.91666666666667,3.08333333333333,3.08333333333333,2,21,"-1.25977304356847","0.403526143178048","-0.199720629536365","0.737945523291949","-0.395473196269448","-1.30265186131473","-0.871147033193696"
"sub-AZ05AT02",3.61538461538462,114,4,3.8,3,0.433314878056174,1.21530437001648,1.01302755062773,1.16028629576613,1.0249227145687,15,11,4.58333333333333,4.66666666666667,4.5,3.83333333333333,1,20,"5.38262174664271","1.43470565495788","-0.0283156238241771","1.00669549243821","1.07813879323808","1.58321208204067","0.134989579752629"
"sub-BE04NZ10",3.15384615384615,83,2.75,3.4,3.25,-0.623310933969089,-1.48382704779079,-0.526138934992008,-0.518866618041006,-0.557959217652191,14,22,3.08333333333333,2.83333333333333,3.41666666666667,2.75,2,24,"-2.74747331830331","-1.4395695921593","-0.114969535225204","0.168508094058082","-1.78123339259521","0.775082616351668","-0.681779940762425"
"sub-BE05ED23",3.15384615384615,95,3.5,3.6,2.25,0.447245517555903,-0.141479553232806,0.151659942453595,0.277243529890602,0.18866322015878,11,21,4.08333333333333,3.83333333333333,4.5,3.08333333333333,1,29,"1.16943729706457","1.56239328592407","0.645765958231059","-0.956209349222417","-0.165203954626151","0.480661392457108","-0.137205738809401"
"sub-BE06IO12",2.92307692307692,80,2.75,2.8,3.25,0.041985747205909,-0.127043124541501,-0.28220934847512,-0.41126015557346,-0.298966306120951,8,19,4,3.75,4.16666666666667,2,2,23,"-1.50456103739404","0.329411253943416","0.0864884905331516","0.296873487730967","-1.01864786190009","-1.26225840626712","-0.701216212308348"
"sub-BIRULD31",3.46153846153846,96,2.75,4,3.5,-0.0258692580688945,-0.170352410615416,0.303334374305474,0.347466552369804,0.276144073787558,9,22,4.16666666666667,4.08333333333333,3.83333333333333,2.33333333333333,2,29,"1.31930076282886","-0.486054136559511","0.36596379001545","0.98400065999153","0.00704548572841956","0.439261186209678","1.01211304251467"
"sub-BL05RT22",3,92,2.75,3.4,2.75,0.42634955830631,0.493603122317924,0.115030175277103,0.165912358242657,0.140323048948211,11,17,4.08333333333333,3.41666666666667,4.08333333333333,3.5,1,26,"0.463804434224825","0.192014920503687","0.251543999271527","-0.603702478365396","0.533134424179269","-0.427433700807274","1.07817037863397"
"sub-BY08RD24",3.46153846153846,96,4,3.4,3,0.805546241880688,1.6880072695067,0.928944835425704,0.775837566609062,0.954463392636831,15,20,3.41666666666667,4,2.91666666666667,2.33333333333333,1,20,"3.45001176032058","1.48287608838549","0.353094784818219","0.588352140450325","1.54430699905979","-0.401368832472691","0.876058702029774"
"sub-CH05AN22",3.38461538461538,80,3.25,3.8,3,-0.308937080677255,0.00646379413639771,0.0416076206584851,-0.227053607546961,0.0175820170974497,9,23,4,4.33333333333333,4.16666666666667,2.16666666666667,2,23,"-0.846751176324162","0.0104436147418984","0.152068501047403","-0.786862875415182","-0.802632663998442","-0.0975430822184584","1.59638843500892"
"sub-CH05EL08",3,94,2.5,3.4,3,-0.70378677959337,-0.170352410615416,-0.336316613201756,-0.248225318928561,-0.340077852028271,14,16,3.5,2.66666666666667,3.75,2.66666666666667,2,21,"-0.685302474073031","-1.5351875318872","-0.579491462726008","0.502466481031794","0.0591138249207823","0.0723824068695793","0.665532867552327"
"sub-CH05ER25",3.84615384615385,111,4,4,3.5,0.582058305647014,1.5400639221375,1.31091105615244,1.31116128511638,1.30992373140589,9,25,3.83333333333333,3.66666666666667,2.75,2.08333333333333,2,18,"6.3651169906556","1.15272666707906","1.40456860615536","1.12220249205804","1.08625379888681","1.45604793217527","1.22246240743303"
"sub-CH05NK28",2.84615384615385,81,2.25,3,3.25,-0.284596369743647,0.536912408391838,-0.312861154479389,-0.482196714457975,-0.33561632266834,8,17,3.58333333333333,3.08333333333333,3.33333333333333,2.25,2,24,"-1.45310531060042","-0.640172819481737","0.0251244545395071","0.190548812714384","-0.297071387011786","-1.65927675804696","0.298220323495491"
"sub-CH06IM14",3,93,3,3.2,2.75,0.744243979663993,-0.170352410615416,0.089874071260336,0.240919824379282,0.127831607915102,10,22,3.75,4.41666666666667,4.08333333333333,2.25,1,25,"0.257877574128583","1.04205280509347","0.321165100591855","-0.162570730682601","-0.13301776284246","-0.466797686806254","-0.512636760327927"
"sub-CH06IN24",3.07692307692308,92,3,3.2,3,0.0998432577385888,-0.141479553232806,-0.0326690385981453,0.0257414399997999,-0.0162146717694338,14,15,3.08333333333333,3.66666666666667,3.83333333333333,3,2,24,"-0.172374183139513","-0.133717569149646","0.473606338799736","0.269831688787493","-0.843436303073084","-0.462259684863457","0.424364321680665"
"sub-CH06LI22",3.07692307692308,83,2.75,3,3.5,0.024610356022165,-0.805435086166146,-0.256372898681689,-0.29674193133235,-0.28070053739699,17,24,4.25,4.08333333333333,3.16666666666667,3.16666666666667,1,23,"-1.70194275193671","-0.144737720159596","0.143171484460597","0.222442286934326","-1.32471765034942","-0.697256298239593","0.00813586741725741"
"sub-CH06ND30",3.69230769230769,93,3.25,3.8,4,0.209826941822501,-0.466239105353823,0.510339243316517,0.449929696706042,0.447838509110154,17,17,3.33333333333333,3.33333333333333,4.16666666666667,3.5,1,21,"1.05610040096991","-0.152593795361249","-0.337646199935409","0.764347925260007","0.0249607513793331","1.44687719410299","0.364745466502843"
"sub-CH06NK10",3.15384615384615,100,3.75,3.4,2.25,0.76727489144735,1.5400639221375,0.630981268171963,0.689257108885814,0.696198911897111,16,22,2.91666666666667,4.58333333333333,4.25,2.33333333333333,1,23,"3.38479413731853","1.20589736042356","0.983450812168836","-0.597719861540035","1.56558143711235","0.370613396997716","0.192015758869355"
"sub-CH06NK12",3,87,4,2.8,2.25,0.836852272564161,1.17199508394257,0.334951829097473,0.219429896218287,0.402469531498206,13,28,4.08333333333333,4.5,2.83333333333333,1,2,24,"1.16748623150472","1.73665460139255","0.238214289908895","-0.297259368983326","1.12761696089766","-1.013388180796","0.0101142493373312"
"sub-CH06RT03",3,84,3,3,3,0.463311109589396,0.360096203640024,0.0402244017865217,-0.0198251420166568,0.0506806793828515,12,25,3.75,3.16666666666667,3.91666666666667,2.5,1,20,"-0.395555462640515","-0.825635383090147","0.583984444165171","-0.162646434397253","0.717415969361785","0.438598388999874","-1.53129820421454"
"sub-CH06UT07",3.07692307692308,92,3.25,3,3,-0.344176256118334,-0.509548391427738,-0.235906269810182,-0.174874632865948,-0.234551136364245,13,15,4.5,2.83333333333333,3.66666666666667,2.75,1,22,"-0.560583096759134","0.554960648816902","-1.04377491933832","0.569508344023352","-0.182643221332598","-0.497978480994231","-0.655956076593532"
"sub-CH07AD15",3.46153846153846,91,3.25,4,3,1.28603891394711,0.684855755761042,0.818293734651571,0.768234965504993,0.829818685139613,19,17,4.75,4.41666666666667,4.08333333333333,3.58333333333333,1,26,"2.21747943194489","1.1409119224291","0.744649161261182","-0.150231850320309","0.813446444949352","0.534643328733628","0.959857193841145"
"sub-CH07DO06",2.84615384615385,78,3,2.4,3.25,0.583780681489022,0.84723553182155,-0.00558909940727419,-0.208189428632233,0.0129862462938679,9,25,3.33333333333333,3.83333333333333,3.5,2.08333333333333,1,30,"-1.11243118797737","0.112466100552002","0.183948673754869","0.269399212525293","0.417926598696562","-1.49861972106743","-1.07048944510355"
"sub-CH07EE31",2.69230769230769,86,2.5,2.8,2.75,-0.890801557617548,0.168843570196906,-0.668706301646047,-0.684062085856316,-0.667606116078661,15,16,2.91666666666667,3.33333333333333,4.08333333333333,3.33333333333333,1,23,"-1.87928562060567","-1.37829676141822","-0.972331945902891","0.0156352605568937","0.39381431304395","-0.0574795358025023","-1.57374966144375"
"sub-CH07IM11",2.69230769230769,70,2.75,3,2.25,-0.717717419093099,-0.863180800931364,-0.971950190796649,-1.11225423819878,-0.954702128464966,16,12,3.33333333333333,3.75,4,1.58333333333333,2,29,"-4.72118648754752","-1.01300536109454","-0.319856597532545","-1.83315208623429","-0.637516962478368","-1.02741647918752","-0.221181456467579"
"sub-CH07LF13",2.76923076923077,95,3,2.8,2.5,-0.0293140097529093,0.522475979700533,-0.193921460998768,-0.0664867251534334,-0.134384837310507,10,22,2.5,4.33333333333333,3.83333333333333,1.91666666666667,1,20,"0.221978717530378","0.0678177055282763","1.22635876396938","-0.906805345827291","-0.00013904837069495","0.245930048444519","-1.09010781584113"
"sub-CH07NK17",3,83,2.75,3.4,2.75,-0.592493296359206,-1.01112414830057,-0.569726705453374,-0.593325322149593,-0.596189865208917,20,10,4.66666666666667,2.75,4,3.91666666666667,1,26,"-2.98057557434365","-0.272952202220135","-2.01633750387674","-0.826919413944081","-0.599162850894899","0.0521439492370194","0.543949230365912"
"sub-CH07RK18",3.15384615384615,95,3.5,3.2,2.75,0.821199257222424,0.684855755761042,0.442511203961522,0.490290425520348,0.480230850850777,17,16,4.25,4.33333333333333,3.75,3.58333333333333,1,22,"1.62816660575889","0.749518910341795","0.35927607321591","0.0387139415873867","0.7579066385334","-0.0228714441191418","-0.358350787944631"
"sub-CH07US17",2.46153846153846,77,2.25,2,3.25,-0.614623238377217,0.0209002228277024,-0.884747704079499,-0.983991020170197,-0.880644143277496,10,20,4,4,3.91666666666667,2.5,1,30,"-3.22352328554636","-0.628386606196258","0.123476079379962","0.00385796127866123","-0.697390979284863","-1.89940512157156","-2.11057813824299"
