"ID","BISBAS_BAS","RSTPQ_BAS","BISBAS_Drive","BISBAS_Reward_Responsiveness","BISBAS_Fun_seeking","Z_Score_MPQ","Z_Score_BFI","Z_Score_notWeighted","Z_Score_ItemNr","Z_Score_Reliability","AGG_Anger","WHO5_Depression","BFI_Open-Mindedness","BFI_Conscientiousness","BFI_Agreeableness","BFI_Negative_Emotionality","Gender","Age","PCA_FirstFactor","FactorAnalysis_F2","FactorAnalysis_F1","FactorAnalysis_F5","FactorAnalysis_F4","FactorAnalysis_F3","FactorAnalysis_F6"
"sub-AK06RG17",2.53846153846154,71,2,2.6,3,-1.35046583598044,-2.04934062319725,-1.51761327366284,-1.54261165715613,-1.55282459114279,15,11,3,3,3.75,3.08333333333333,2,24,"-6.92381491202261","-1.61218424553765","-1.77327084376955","-1.81676255440886","-1.56242808077078","-1.41293469521273","-0.101808634609425"
"sub-AL07NK06",2.53846153846154,74,2,2.8,2.75,0.0244711076289655,1.02125619890556,-0.470442187798363,-0.697018433425597,-0.470412301997785,9,17,4.33333333333333,4,4.16666666666667,2.75,2,29,"-2.27672838259747","-1.08264163177094","-0.253688404530641","-0.568410152069032","0.861302433312764","-1.10105831946075","-0.747105492502135"
"sub-AL08AS02",2.76923076923077,78,2.75,3.4,2,-1.0894714716283,-0.493058634002165,-0.877554749534052,-0.994060458557323,-0.873098409146139,10,14,3.08333333333333,4.08333333333333,4,2.83333333333333,1,25,"-3.47774967048274","-0.518996126895393","-0.316932173691531","-1.65508336275083","-1.51568454126013","-0.284746835428184","0.568371444662619"
"sub-AM04EN20",2.30769230769231,60,2.25,2.4,2.25,-0.820922983743447,-1.01181929706719,-1.46241816791588,-1.67209641424246,-1.45099303466532,7,18,3.33333333333333,3.41666666666667,4.41666666666667,1.75,2,23,"-6.9225065795416","-1.45953365504685","-0.257377032366874","-1.96827123902907","-1.20146782675724","-1.9821025062149","-1.08467345832682"
"sub-AN03EU29",2.84615384615385,88,2.5,3,3,-0.629550684961127,0.352890401645166,-0.396977140967781,-0.418665508535208,-0.409923323422904,13,12,3.41666666666667,2.33333333333333,4.25,3.5,1,22,"-0.856087651973102","-1.94085252249053","-0.457215199333028","0.277007737101957","0.768009762221632","0.997447388356619","-1.64873825610088"
"sub-AN04AD03",3.84615384615385,106,4,3.8,3.75,0.0870082353449991,0.84367296051862,0.984389822352653,0.944124938452735,0.954006126447475,14,15,3.91666666666667,4.16666666666667,3.66666666666667,1.33333333333333,2,23,"4.69724306533328","0.728525751223336","0.426563729169687","0.952483385925525","1.15666509120884","1.47975510702311","0.900773607509972"
"sub-AN04ES31",3.38461538461538,85,3,3.8,3.25,0.6895587202429,0.0117129769670759,0.387675349197439,0.266492601135717,0.377436789267253,13,20,3.83333333333333,4.33333333333333,3.83333333333333,3,1,22,"0.291924233634689","0.344343876791105","0.696230348215525","-0.144896927771431","-0.396437536473812","-0.113572350071903","0.939538915623914"
"sub-AN08AT08",3,90,2.75,3.2,3,-0.133736023346094,0.0257020290628632,-0.15834365429407,-0.137613582693226,-0.148548684144798,9,24,4.08333333333333,3.91666666666667,3.75,2.16666666666667,1,26,"-0.290129631591386","-0.451085501369749","0.837459907551012","-0.215906392969883","-0.778015300048986","0.0143934253823846","-0.243692606335512"
"sub-AR06AS06",3.61538461538462,89,3.75,3.8,3.25,0.285465471981108,0.516484587936317,0.614035015305194,0.408495848724392,0.589094159748672,19,14,2.25,4.33333333333333,3.5,3.75,2,26,"1.61863546794499","0.389581319459714","-0.426795781543777","0.194659898865585","0.980846511236797","0.983077014200807","0.537633914709853"
"sub-AR07AN21",2.84615384615385,81,3.25,3,2.25,0.443109580141469,0.516484587936317,-0.110286070132984,-0.240367574564975,-0.0707201159494217,14,23,4.5,4.83333333333333,3.75,2.83333333333333,1,21,"-0.791284642515646","1.9832038836568","0.178609364040772","-1.02262805145872","-0.382533696233395","-1.42721094439712","-0.56560769274386"
"sub-AR07IM16",3.53846153846154,92,2.75,3.8,4,-0.258810278778161,0.652100670035893,0.440257044882887,0.22760217925131,0.380833702726975,22,9,3.5,3,4.66666666666667,3.66666666666667,2,24,"1.17592427720013","-0.296536121493546","-0.989923047237247","0.92265012929782","0.734383971901426","0.674528877104667","0.864258607964652"
"sub-AR07SA26",3.76923076923077,72,3.75,3.6,4,-1.02345493968539,-0.86221416287183,-0.051177665322421,-0.578054016982978,-0.163997047715801,15,10,3.25,3.25,4.08333333333333,2.91666666666667,2,27,"-1.95725264124893","-0.144540407453646","-2.54252106937564","0.688655274084294","-0.801420650868299","0.250234044103007","0.258955016998706"
"sub-AR10IO04",3.53846153846154,94,3.25,3.6,3.75,-0.354011096358272,-0.834236058680255,0.13286194008055,0.162553383393428,0.0913044457788254,16,17,3.5,3.83333333333333,3.16666666666667,2.66666666666667,1,20,"0.518312797705352","-0.473260204460558","0.818564222869451","0.400991727532224","-1.12746020483637","0.322808163443811","1.02314785841526"
"sub-AS06AR20",3.38461538461538,109,3.5,3.4,3.25,0.355369048958281,0.871651064710194,0.67507917669424,0.854214076979514,0.692073652935196,12,21,3.83333333333333,3.5,4.58333333333333,1.91666666666667,2,22,"3.9076270405829","0.00569923716748887","1.11296605522619","0.817677264251207","0.792375182417711","1.46565772876711","-0.23927583377565"
"sub-AS06FR30",3.61538461538462,105,3.75,3.8,3.25,-0.159628579027998,1.21282848938828,0.759174788919887,0.687426802947787,0.735359422392851,25,12,4.5,3.83333333333333,3.08333333333333,4.33333333333333,1,26,"3.91974376054177","1.50045721662574","-0.985582360144975","1.21116322755193","0.593478699414838","0.690886450530037","0.358990773338543"
"sub-AT05LI18",2.92307692307692,78,2.5,3.2,3,-0.62255958424312,-0.983841192875619,-0.682043278833043,-0.755945338554269,-0.706520954891229,9,22,2.75,3.83333333333333,4.08333333333333,1.58333333333333,2,21,"-3.52338313099679","-0.919926736529767","0.507500111351352","-1.0441062165518","-1.72738038313426","-0.646473284720188","0.412099038891879"
"sub-AT06ED25",3.61538461538462,108,4,3.4,3.5,0.987385330900739,1.02125619890556,1.09995571787251,1.19501855199717,1.12018530859166,18,18,4.16666666666667,4.66666666666667,4.33333333333333,3.08333333333333,1,19,"4.92378467937928","1.45052489080377","1.27589345519496","1.20911833166734","0.750583790382647","1.25748894337701","-0.409394751257228"
"sub-AU05IN13",2.76923076923077,73,2.5,2.6,3.25,0.266751691288777,0.652100670035893,-0.260671775461423,-0.552009858501561,-0.267248312656687,15,18,3.5,4,4.08333333333333,3.83333333333333,1,23,"-2.32664468869501","0.195307902553222","-1.32416437556156","-0.242365254089236","1.06425025142282","-1.62478452310053","-0.676988909539516"
"sub-AU06EL20",2.92307692307692,91,2.75,2.4,3.75,-0.0270940371990088,0.694067826323255,-0.0345726649046536,-0.0732534903296819,-0.0332355151224099,11,13,3.5,4.08333333333333,4.16666666666667,3,1,23,"0.343653879765389","-0.13887700216698","0.588262553585787","0.883939826810773","0.0127855754027092","-0.710223902009457","-1.77194357437567"
"sub-AU07ND25",3.07692307692308,88,3,3.4,2.75,0.355462886094064,-0.357442551902589,-0.0406100065780658,0.0338787406566414,-0.0162731676239934,10,24,2.58333333333333,3.91666666666667,3.83333333333333,2.08333333333333,2,23,"-0.445434322062419","0.0920693299358625","0.40557430207611","-0.283369254003844","0.54339028210969","-0.64446202813414","0.334513329536831"
"sub-AU09GE22",2.76923076923077,76,2.5,3,2.75,-1.3430993867193,-1.70816319851916,-1.20067594747023,-1.24244495183757,-1.23550643242381,14,17,3.58333333333333,3.16666666666667,3.91666666666667,3.58333333333333,1,26,"-5.21269791536151","-1.63466171179538","-2.31427613490565","-1.07371873923305","-1.09978034038268","0.956684649968996","-1.57148600656996"
"sub-AY05AN24",3.07692307692308,79,3,2.6,3.75,0.215280383596586,0.175307163258227,-0.0322600161219712,-0.263241838692524,-0.0497288206107163,14,19,3.41666666666667,3.91666666666667,3.08333333333333,3.08333333333333,2,21,"-1.27822025830822","0.418972614408753","-0.174662119443636","0.688872579680169","-0.463578635347723","-1.32484655509088","-0.772731622780554"
"sub-AZ05AT02",3.61538461538462,114,4,3.8,3,0.421291743765401,1.21282848938828,1.00958337655065,1.15345820434203,1.01895763812294,15,11,4.58333333333333,4.66666666666667,4.5,3.83333333333333,1,20,"5.33507428611482","1.45582485670583","-0.0419950170394434","0.982287275571529","1.04955798717841","1.56792942972096","0.198590983921467"
