"ID","Run","anxious","peppy","peeved","happy","tired","relaxed","sad","calm","exhausted","irritated"
"sub-NE07KA02","9",3,3,3,4,4,5,4,5,4,4
"sub-NE07RG21","1",2,4,1,4,2,5,2,5,1,1
"sub-NE07RG21","4",2,4,1,4,2,5,1,5,3,1
"sub-NE07RG21","5",2,4,1,4,2,6,2,6,2,1
"sub-NE07RG21","6",2,4,1,4,3,5,2,5,3,1
"sub-NE07RG21","9",2,4,1,4,2,5,1,5,2,1
"sub-NE09NE27","1",4,5,5,2,6,3,3,2,6,5
"sub-NE09NE27","4",3,4,6,3,5,4,4,6,6,4
"sub-NE09NE27","5",3,4,4,5,5,4,4,5,5,4
"sub-NE09NE27","6",4,4,4,5,6,5,4,5,6,5
"sub-NE09NE27","9",4,4,3,5,5,4,4,5,5,4
"sub-NG03YI17","1",1,1,1,3,3,5,5,5,2,1
"sub-NG03YI17","4",1,1,3,4,2,5,2,5,2,1
"sub-NG03YI17","5",1,1,1,3,2,6,2,6,2,1
"sub-NG03YI17","6",1,1,1,4,4,6,1,6,4,1
"sub-NG03YI17","9",1,1,1,5,4,6,1,6,4,1
"sub-NG04LY14","1",1,2,1,1,3,1,1,3,1,1
"sub-NG04LY14","4",1,1,2,1,2,1,2,1,2,4
"sub-NG04LY14","5",1,1,1,1,2,1,2,2,1,1
"sub-NG04LY14","6",1,1,1,1,5,1,3,1,4,4
"sub-NG04LY14","9",1,3,2,4,4,3,2,1,5,5
"sub-NG05AS30","1",1,1,1,5,1,5,1,4,1,1
"sub-NG05AS30","4",1,2,1,5,1,4,1,3,1,1
"sub-NG05AS30","5",1,2,1,4,1,5,1,5,1,1
"sub-NG05AS30","6",1,1,1,4,2,4,3,3,4,1
"sub-NG05AS30","9",1,1,1,3,4,2,2,2,5,2
"sub-NG05IK27","1",1,3,3,5,4,5,2,6,3,3
"sub-NG05IK27","4",1,4,4,5,4,2,4,2,5,4
"sub-NG05IK27","5",1,5,2,3,4,5,3,4,4,2
"sub-NG05IK27","6",4,4,2,2,3,3,3,3,3,3
"sub-NG05IK27","9",2,3,4,5,2,2,3,2,3,3
"sub-NG05NY03","1",1,4,1,5,2,6,1,6,1,1
"sub-NG05NY03","4",1,2,1,4,5,4,1,6,4,1
"sub-NG05NY03","5",1,4,1,5,3,5,1,6,3,1
"sub-NG05NY03","6",1,2,1,3,6,4,1,4,6,1
"sub-NG05NY03","9",1,4,1,5,4,5,1,6,5,1
"sub-NG05US08","1",1,4,1,5,3,6,1,5,1,1
"sub-NG05US08","4",1,4,1,5,2,6,1,5,2,1
"sub-NG05US08","5",1,4,1,5,3,6,1,5,2,1
"sub-NG05US08","6",1,4,1,5,3,6,1,5,2,1
"sub-NG05US08","9",1,4,1,5,3,5,1,5,2,1
"sub-NG06EA08","1",1,4,1,4,3,6,3,6,3,1
"sub-NG06EA08","4",1,3,1,3,3,5,1,5,3,1
"sub-NG06EA08","5",1,3,1,3,3,5,1,5,3,1
"sub-NG06EA08","6",1,2,1,2,4,4,1,5,4,1
"sub-NG06EA08","9",1,3,1,3,4,3,1,4,5,2
"sub-NG06IN25","1",1,3,1,5,2,5,2,7,1,1
"sub-NG06IN25","4",1,3,1,3,6,7,1,7,1,1
"sub-NG06NI21","1",1,3,1,4,2,5,1,5,2,1
"sub-NG06NI21","4",1,3,1,2,2,5,1,6,2,2
"sub-NG06NI21","5",1,3,1,3,3,5,1,5,2,1
"sub-NG06NI21","6",1,3,1,2,3,5,1,5,3,1
"sub-NG06NI21","9",1,2,1,4,4,5,1,4,4,1
"sub-NG06UL04","1",1,4,1,5,4,5,1,5,2,1
"sub-NG06UL04","4",1,4,2,4,4,5,1,5,5,1
"sub-NG06UL04","5",1,4,1,5,3,5,1,5,4,1
"sub-NG06UL04","6",1,4,1,5,3,5,1,5,4,1
"sub-NG06UL04","9",1,4,2,4,5,4,1,4,5,1
"sub-NG07AN22","1",1,4,1,4,4,4,1,4,2,1
"sub-NG07AN22","4",1,2,2,4,5,4,1,5,4,1
"sub-NG07AN22","5",1,4,1,4,2,5,1,5,2,1
"sub-NG07AN22","6",1,3,1,4,2,3,1,5,3,1
"sub-NG07AN22","9",1,4,1,4,2,4,1,4,3,1
"sub-NG07AS22","1",1,4,1,4,1,6,1,6,1,1
"sub-NG07AS22","4",1,3,1,4,3,5,1,6,1,1
"sub-NG07AS22","5",1,4,1,4,2,5,1,6,1,1
"sub-NG07AS22","6",1,4,1,4,2,6,1,6,1,1
"sub-NG07AS22","9",1,4,1,4,1,5,1,6,2,1
"sub-NG07EN17","1",1,4,1,6,4,6,1,6,2,1
"sub-NG07EN17","4",1,4,1,5,3,5,1,4,1,2
"sub-NG07EN17","5",1,4,1,6,3,6,1,5,1,1
"sub-NG07EN17","6",1,3,1,6,3,6,1,6,1,1
"sub-NG07EN17","9",1,3,1,6,3,6,1,5,1,1
"sub-NG07PH24","1",1,4,1,6,1,6,1,7,1,1
"sub-NG07PH24","4",1,6,1,7,1,7,1,7,1,1
"sub-NG07PH24","5",1,5,1,6,1,6,1,7,1,1
"sub-NG07PH24","6",1,4,1,5,2,5,1,6,2,1
"sub-NG07PH24","9",1,5,1,5,2,6,1,7,2,1
"sub-NG09IN28","1",1,1,1,5,3,5,1,5,2,1
"sub-NG09IN28","4",1,1,2,3,4,2,1,4,5,1
"sub-NG09IN28","5",1,2,1,4,3,3,1,4,3,1
"sub-NG09IN28","6",1,1,1,1,4,3,1,3,4,1
"sub-NG09IN28","9",1,1,1,1,4,3,1,4,5,1
"sub-NI05DO22","1",1,1,1,1,3,5,4,4,1,1
"sub-NI05DO22","4",1,1,2,5,5,4,5,6,1,1
"sub-NI05DO22","5",1,1,1,1,4,5,3,6,1,1
"sub-NI05DO22","6",1,1,1,3,5,5,2,5,1,1
"sub-NI05DO22","9",1,2,2,3,6,3,3,5,3,1
"sub-NK05JA20","1",1,4,1,5,3,6,2,6,2,1
"sub-NK05JA20","4",1,6,1,6,4,5,1,5,2,1
"sub-NK05JA20","5",1,4,1,4,5,5,1,6,1,1
"sub-NK05JA20","6",1,6,1,6,1,6,1,6,1,1
"sub-NK05JA20","9",1,6,1,6,4,5,1,5,1,1
"sub-NK06AS24","1",1,3,1,5,2,6,1,5,1,1
"sub-NK06AS24","4",1,2,1,4,7,6,1,6,3,1
"sub-NK06AS24","5",1,4,1,4,5,5,1,6,2,1
"sub-NK06AS24","6",1,4,1,5,4,7,1,6,2,1
"sub-NK06AS24","9",1,3,1,4,4,4,1,5,2,1
"sub-NK06RG30","1",1,3,1,5,1,6,1,5,1,1
"sub-NK06RG30","4",1,4,1,5,1,5,1,4,1,1
"sub-NK06RG30","5",1,4,1,5,1,5,1,5,1,1
"sub-NK06RG30","6",1,4,1,5,1,4,1,5,1,1
"sub-NK06RG30","9",1,4,1,5,1,3,1,3,1,1
"sub-NN04AN24","1",2,5,2,5,4,4,3,4,4,3
"sub-NN04AN24","4",2,3,3,5,6,3,3,4,5,3
"sub-NN04AN24","5",1,5,2,4,3,4,1,6,4,2
"sub-NN04AN24","6",1,5,2,5,3,4,2,4,4,2
"sub-NN04AN24","9",2,4,2,5,4,4,2,5,4,1
"sub-NN04AN26","1",1,5,2,4,4,5,1,4,3,2
"sub-NN04AN26","4",1,4,1,5,4,3,1,5,2,3
"sub-NN04AN26","5",1,6,1,5,3,3,1,3,2,2
"sub-NN04AN26","6",1,5,1,6,2,3,1,4,3,1
"sub-NN04AN26","9",1,5,1,4,2,5,1,5,2,1
"sub-NN04AS23","1",1,2,1,4,3,4,1,4,2,1
"sub-NN04AS23","4",1,3,4,3,3,4,4,3,4,3
"sub-NN04AS23","5",1,4,1,4,4,4,1,5,3,1
"sub-NN04AS23","6",1,3,1,3,5,4,1,5,5,1
"sub-NN04AS23","9",1,4,1,4,3,5,1,4,4,1
"sub-NN04DY02","1",2,4,1,5,2,6,1,5,1,1
"sub-NN04DY02","4",1,4,1,5,2,4,1,5,2,1
"sub-NN04DY02","5",1,5,1,5,1,5,1,5,1,1
"sub-NN04DY02","6",1,5,1,5,1,4,1,5,1,1
"sub-NN04DY02","9",1,5,1,5,1,5,1,4,1,1
"sub-NN04NK08","1",1,3,1,4,3,6,4,5,4,4
"sub-NN04NK08","5",1,2,4,4,2,6,4,6,1,6
"sub-NN04NK08","6",1,2,3,4,3,6,3,5,3,3
"sub-NN04NK08","9",1,3,3,4,1,5,3,5,1,5
"sub-NN04OS19","1",1,3,1,4,3,5,1,6,1,1
"sub-NN04OS19","4",1,3,3,2,6,4,1,4,4,3
"sub-NN04OS19","5",1,2,3,3,5,3,1,3,3,2
"sub-NN04OS19","6",1,3,2,4,4,4,1,4,4,1
"sub-NN04OS19","9",1,3,2,4,4,3,1,4,4,1
"sub-NN05AN05","1",1,4,1,5,2,4,1,3,1,1
"sub-NN05AN05","4",1,2,3,2,2,1,4,2,1,3
"sub-NN05AN05","5",1,4,2,3,2,5,2,4,5,1
"sub-NN05AN05","6",1,4,1,4,4,5,2,5,5,2
"sub-NN05AN05","9",1,3,2,3,3,4,1,4,5,2
"sub-NN05EL24","1",1,4,1,4,4,5,1,6,4,1
"sub-NN05EL24","4",2,6,2,5,3,3,2,3,4,3
"sub-NN05EL24","5",1,5,1,6,2,6,1,6,4,1
"sub-NN05EL24","6",1,5,1,6,5,3,1,4,5,1
"sub-NN05EL24","9",1,5,1,6,5,4,1,3,6,1
"sub-NN05EN15","1",1,4,1,5,1,4,1,4,1,2
"sub-NN05EN15","4",1,3,1,4,2,3,1,4,1,1
"sub-NN05EN15","5",1,3,1,4,1,5,1,4,2,1
"sub-NN05EN15","6",1,3,1,4,1,4,1,5,2,1
"sub-NN05EN15","9",1,4,1,5,2,4,1,4,2,1
"sub-NN05EN15X","1",1,2,1,3,2,5,1,5,1,1
"sub-NN05EN15X","4",1,2,4,2,2,3,2,5,4,2
"sub-NN05EN15X","5",1,3,1,4,3,4,1,3,4,1
"sub-NN05EN15X","6",1,3,1,1,2,1,1,2,2,2
"sub-NN05EN15X","9",1,3,1,3,2,4,1,4,2,1
"sub-NN05ER19","1",1,5,1,6,2,5,1,5,2,1
"sub-NN05ER19","4",1,4,1,5,4,5,1,5,4,1
"sub-NN05ER19","5",1,4,1,5,3,5,1,5,2,1
"sub-NN05ER19","6",1,4,1,5,3,5,1,5,3,1
"sub-NN05ER19","9",1,4,1,4,3,4,1,4,2,1
"sub-NN05IR17","1",1,3,1,5,5,6,2,6,1,1
"sub-NN05IR17","4",1,3,1,5,6,6,1,5,2,1
"sub-NN05IR17","5",1,2,1,5,5,6,1,5,2,1
"sub-NN05IR17","6",1,2,1,5,6,6,1,6,2,1
"sub-NN05IR17","9",1,2,1,5,3,6,1,6,2,1
"sub-NN05LM31","1",1,3,1,4,4,5,1,6,2,1
"sub-NN05LM31","4",1,4,1,5,5,4,1,4,4,1
"sub-NN05LM31","5",1,4,1,4,3,4,1,5,3,1
"sub-NN05LM31","6",1,4,1,4,4,4,1,3,4,1
"sub-NN05LM31","9",1,4,1,4,3,4,1,3,3,1
"sub-NN05NS06","1",1,4,1,6,2,6,2,7,2,1
"sub-NN05NS06","4",1,3,2,4,4,6,1,7,2,1
"sub-NN05NS06","5",1,4,1,5,3,6,1,6,2,1
"sub-NN05NS06","6",1,3,1,6,3,7,1,6,2,1
"sub-NN05NS06","9",1,3,1,5,3,6,1,6,2,1
"sub-NN05NS15","1",1,4,1,6,2,5,1,5,1,1
"sub-NN05NS15","4",1,4,4,4,4,3,1,5,2,2
"sub-NN05NS15","5",1,5,1,6,4,5,1,5,3,1
"sub-NN05NS15","6",1,4,1,5,3,5,1,6,2,1
"sub-NN05NS15","9",1,3,3,4,4,4,1,5,2,1
"sub-NN05RS06","1",1,4,1,6,2,6,1,5,1,1
"sub-NN05RS06","4",1,4,1,5,2,6,1,6,3,1
"sub-NN05RS06","5",1,4,1,5,2,7,1,5,2,1
"sub-NN05RS06","6",1,4,1,5,2,6,1,6,2,1
"sub-NN05RS06","9",1,4,2,5,2,5,1,5,1,1
"sub-NN06IO12","1",1,4,1,4,3,4,3,5,2,1
"sub-NN06IO12","4",2,3,1,4,4,3,1,4,4,1
"sub-NN06IO12","5",2,4,1,4,4,4,1,5,4,1
"sub-NN06IO12","6",2,4,1,4,3,5,2,5,4,1
"sub-NN06IO12","9",1,4,2,4,3,3,1,4,4,2
"sub-NN06NN01","1",1,4,1,5,3,4,1,6,1,1
"sub-NN06NN01","4",1,3,6,4,5,6,1,6,1,4
"sub-NN06NN01","5",1,6,1,7,3,7,1,5,2,1
"sub-NN06NN01","6",1,4,1,6,4,5,1,6,2,1
"sub-NN06NN01","9",1,7,1,5,1,5,1,7,1,1
"sub-NN06NZ08","1",1,1,1,4,1,5,1,5,1,1
"sub-NN06NZ08","4",1,1,1,4,2,5,1,5,1,1
"sub-NN06NZ08","5",1,1,1,4,1,5,1,5,1,1
"sub-NN06NZ08","6",1,1,1,4,2,5,1,5,1,1
"sub-NN06NZ08","9",1,1,1,4,2,5,1,5,1,1
"sub-NN06TH16","1",1,4,1,4,4,6,1,5,3,1
"sub-NN06TH16","4",1,3,3,4,5,5,1,5,4,1
"sub-NN06TH16","5",1,5,1,5,4,5,1,5,4,1
"sub-NN06TH16","6",1,5,1,5,3,4,1,5,3,1
"sub-NN06TH16","9",1,4,1,5,2,4,1,5,4,1
"sub-NN06US23","1",1,4,1,6,3,5,1,7,2,1
"sub-NN06US23","4",1,5,1,5,2,5,1,5,2,1
"sub-NN06US23","5",1,5,1,5,1,7,1,5,1,1
"sub-NN06US23","6",1,4,1,4,2,4,1,5,2,1
"sub-NN06US23","9",1,5,1,6,2,4,1,4,3,1
"sub-NN07AS18","1",1,1,1,5,2,4,1,5,1,1
"sub-NN07AS18","4",1,1,1,4,3,5,1,6,2,1
"sub-NN07AS18","5",1,1,1,5,3,5,1,6,3,1
"sub-NN07AS18","6",1,1,1,4,2,6,1,6,2,1
"sub-NN07AS18","9",1,1,1,6,2,6,1,5,2,1
"sub-NN07DO06","1",4,3,4,3,6,5,4,5,5,2
"sub-NN07DO06","4",2,4,3,3,6,5,4,5,5,2
"sub-NN07DO06","5",2,3,4,4,6,5,3,5,6,2
"sub-NN07DO06","6",2,3,2,4,6,4,4,5,6,2
"sub-NN07DO06","9",2,3,2,3,7,5,3,5,7,2
"sub-NN07EF04","1",1,4,1,4,4,6,3,6,3,1
"sub-NN07EF04","4",1,3,1,4,5,6,2,6,4,1
"sub-NN07EF04","5",1,3,1,4,5,6,2,6,4,1
"sub-NN07EF04","6",1,2,1,4,5,6,2,6,5,1
"sub-NN07EF04","9",1,3,1,3,5,5,2,5,5,1
"sub-NN07EN14","1",1,4,1,3,3,4,1,5,1,1
"sub-NN07EN14","4",1,1,3,4,4,5,1,5,1,1
"sub-NN07EN14","5",1,1,2,3,4,5,1,5,1,1
"sub-NN07EN14","6",1,1,1,2,5,4,1,4,1,1
"sub-NN07EN14","9",1,1,1,3,4,3,1,4,1,1
"sub-NN07ID18","1",1,4,3,5,2,6,3,5,2,1
"sub-NN07ID18","4",1,3,1,4,6,5,2,5,3,1
"sub-NN07ID18","5",1,4,2,5,3,6,2,5,3,1
"sub-NN07ID18","6",1,4,1,5,2,5,1,6,2,1
"sub-NN07ID18","9",1,4,1,5,2,6,1,5,2,1
"sub-NN07WE14","1",2,3,2,4,5,5,4,6,5,2
"sub-NN07WE14","4",2,4,5,4,4,5,2,5,5,5
"sub-NN07WE14","5",2,3,2,5,5,5,3,6,5,2
"sub-NN07WE14","6",1,2,5,4,6,5,3,6,6,5
"sub-NN07WE14","9",1,4,4,6,5,5,3,6,6,3
"sub-NN07WE18","1",1,3,1,4,2,7,1,6,2,1
"sub-NN07WE18","4",1,3,2,4,3,5,2,5,3,2
"sub-NN07WE18","5",1,4,1,4,2,6,1,6,2,2
"sub-NN07WE18","6",1,4,1,4,2,6,2,6,2,2
"sub-NN07WE18","9",1,4,3,4,2,6,2,6,2,2
"sub-NN08AS03","1",1,4,1,5,3,5,2,5,3,1
"sub-NN08AS03","4",1,4,2,5,4,5,1,5,2,2
"sub-NN08AS03","5",1,4,1,5,2,5,1,5,2,1
"sub-NN08AS03","6",1,4,1,4,3,5,1,5,2,1
"sub-NN08AS03","9",1,4,1,5,3,5,1,5,2,1
"sub-NN08AS09","1",1,2,1,4,1,4,1,5,1,1
"sub-NN08AS09","4",1,3,1,4,2,3,1,4,2,2
"sub-NN08AS09","5",1,2,1,4,1,5,1,4,2,1
"sub-NN08AS09","6",1,1,1,4,3,4,1,6,3,1
"sub-NN08AS09","9",1,3,1,4,2,5,1,6,2,1
"sub-NN08EL29","1",1,3,1,4,1,6,1,6,1,1
"sub-NN08EL29","4",1,3,1,5,3,6,1,6,2,1
"sub-NN08EL29","5",1,3,1,4,3,7,1,7,2,1
"sub-NN08EL29","6",1,2,1,4,4,7,1,7,2,1
"sub-NN08EL29","9",1,4,1,5,2,7,1,6,2,1
"sub-NN08ER22","1",1,1,1,4,4,4,4,4,4,1
"sub-NN08ER22","4",1,1,3,1,5,5,2,6,5,4
"sub-NN08ER22","5",1,1,1,2,4,5,2,6,4,2
"sub-NN08ER22","6",1,1,2,3,5,4,3,7,5,3
"sub-NN08ER22","9",1,1,2,2,5,6,2,6,6,4
"sub-NN08LM06","1",1,4,1,3,1,7,1,7,1,1
"sub-NN08LM06","4",1,1,1,1,1,7,1,7,1,1
"sub-NN08LM06","5",1,2,1,3,1,5,1,5,1,1
"sub-NN08LM06","6",1,5,1,1,1,4,1,4,3,1
"sub-NN08LM06","9",1,2,1,2,1,5,1,5,1,1
"sub-NN09EN10","1",1,6,1,6,1,5,2,6,1,1
"sub-NN09EN10","4",1,5,1,6,1,6,1,6,2,1
"sub-NN09EN10","5",1,5,1,6,1,7,1,6,1,1
"sub-NN09EN10","6",1,5,1,6,1,7,1,6,1,1
"sub-NN09EN10","9",1,6,1,6,1,5,1,5,1,1
"sub-NN09LM18","1",1,5,1,6,3,7,1,6,2,1
"sub-NN09LM18","4",1,5,1,6,4,6,1,6,3,1
"sub-NN09LM18","5",1,6,6,2,2,7,1,7,2,1
"sub-NN09LM18","6",1,5,1,6,3,7,1,6,4,1
"sub-NN09LM18","9",1,6,1,6,3,6,1,6,3,1
"sub-NN09NS31","1",1,4,1,6,3,6,1,7,2,1
"sub-NN09NS31","4",1,4,1,6,4,6,1,5,3,1
"sub-NN09NS31","5",1,3,1,6,3,7,1,6,4,1
"sub-NN09NS31","6",1,3,1,6,2,6,1,7,2,1
"sub-NN09NS31","9",1,2,1,6,3,7,1,6,2,1
"sub-NNANLM08","1",2,3,2,4,4,5,2,6,2,1
"sub-NNANLM08","4",1,5,2,5,4,5,1,6,2,1
"sub-NNANLM08","5",1,5,1,5,4,6,1,6,2,1
"sub-NNANLM08","6",1,5,1,4,5,6,1,6,3,1
"sub-NNANLM08","9",1,4,1,5,4,4,1,5,2,1
"sub-NNTALD27","1",1,4,1,4,3,5,2,5,2,1
"sub-NNTALD27","4",1,4,2,4,4,4,1,4,4,1
"sub-NNTALD27","5",1,4,1,4,4,4,1,4,1,1
"sub-NNTALD27","6",1,4,1,4,4,4,1,4,5,1
"sub-NNTALD27","9",1,4,1,4,4,4,1,4,5,1
"sub-NO05RT22","1",1,1,1,3,4,5,3,6,3,1
"sub-NO05RT22","4",1,1,1,3,5,5,2,5,4,1
"sub-NO05RT22","5",1,1,1,2,6,5,2,5,4,1
"sub-NO05RT22","6",1,3,1,5,4,5,3,4,5,1
"sub-NO05RT22","9",1,3,1,4,2,5,1,5,4,1
"sub-NS05RO15","1",1,3,1,4,5,6,1,6,5,1
"sub-NS05RO15","4",1,4,2,4,4,6,1,6,4,1
"sub-NS05RO15","5",1,4,1,4,4,6,1,7,4,1
"sub-NS05RO15","6",1,4,1,4,5,7,1,4,6,1
"sub-NS05RO15","9",1,4,1,4,5,7,1,7,4,1
"sub-NS09EL05","1",1,5,1,6,2,5,1,6,1,1
"sub-NS09EL05","4",1,4,1,5,3,6,1,6,2,1
"sub-NS09EL05","5",1,5,1,5,2,6,1,6,2,1
"sub-NS09EL05","6",1,5,1,5,2,6,1,6,2,1
"sub-NS09EL05","9",1,5,1,5,3,5,1,5,3,1
"sub-NY04DT26","1",1,3,1,5,2,5,1,6,1,1
"sub-NY04DT26","4",1,2,1,4,2,5,1,5,2,1
"sub-NY04DT26","5",1,2,1,5,1,5,1,5,1,1
"sub-NY04DT26","6",1,2,1,5,2,5,1,5,2,1
"sub-NY04DT26","9",1,2,1,5,2,5,1,5,2,1
"sub-NY05DI04","1",2,2,3,5,4,6,5,5,3,3
"sub-NY05DI04","4",2,2,3,5,5,5,4,5,3,3
"sub-NY05DI04","5",2,2,2,6,5,5,4,5,3,3
"sub-NY05DI04","6",2,2,3,5,7,5,4,5,3,3
"sub-NY05DI04","9",2,2,3,4,7,4,4,4,3,3
"sub-NY07AS30","1",1,5,1,5,4,5,2,5,4,1
"sub-NY07AS30","4",1,3,1,3,4,6,1,6,4,1
"sub-NY07AS30","5",1,5,1,5,3,5,1,5,2,1
"sub-NY07AS30","6",1,1,1,3,4,5,1,5,4,1
"sub-NY07AS30","9",1,3,1,3,4,4,1,5,5,1
"sub-NZ04EN16","1",1,1,1,4,1,5,1,6,1,1
"sub-NZ04EN16","4",1,1,1,3,4,5,2,5,4,3
"sub-NZ04EN16","5",1,1,1,4,2,4,1,5,2,1
"sub-NZ04EN16","6",1,1,1,3,3,4,1,5,3,3
"sub-NZ04EN16","9",1,1,1,3,2,3,1,4,3,2
"sub-NZ06AS05","1",2,2,1,2,3,5,2,5,3,1
"sub-NZ06AS05","4",2,1,2,1,5,3,3,4,4,3
"sub-NZ06AS05","5",2,2,1,2,4,4,2,4,4,2
"sub-NZ06AS05","6",1,2,1,3,4,4,3,4,4,2
"sub-NZ06AS05","9",2,2,1,2,4,3,3,4,4,3
"sub-NZ09ER04","1",2,2,1,4,4,5,1,6,4,2
"sub-NZ09ER04","4",2,2,1,3,4,5,1,5,4,2
"sub-NZ09ER04","5",2,3,1,3,5,5,1,5,5,2
"sub-NZ09ER04","6",2,2,1,3,5,5,1,5,5,2
"sub-NZ09ER04","9",2,2,2,3,5,5,1,5,5,2
"sub-OA09ID13","1",2,2,2,3,6,3,2,2,2,4
"sub-OA09ID13","4",3,3,5,2,5,4,4,3,4,4
"sub-OA09ID13","5",2,3,4,2,3,4,2,4,3,5
"sub-OA09ID13","6",3,3,5,3,4,4,2,2,3,4
"sub-OA09ID13","9",4,3,5,2,3,2,2,3,4,5
"sub-OF06ER05","1",1,3,1,6,2,6,1,7,1,1
"sub-OF06ER05","4",1,4,1,6,3,7,1,7,1,1
"sub-OF06ER05","5",1,4,1,5,2,7,1,7,1,1
"sub-OF06ER05","6",1,4,1,6,2,7,1,7,1,1
"sub-OF06ER05","9",1,4,1,5,2,7,1,7,1,1
"sub-OH05NK29","1",1,1,1,5,4,5,1,6,3,1
"sub-OH05NK29","4",1,1,3,4,4,5,1,5,3,1
"sub-OH05NK29","5",1,1,1,5,4,5,1,5,3,1
"sub-OH05NK29","6",1,1,1,5,4,5,1,5,4,1
"sub-OH05NK29","9",1,1,1,5,3,5,1,4,3,1
"sub-OL05ID16","1",1,3,1,4,4,6,3,6,3,1
"sub-OL05ID16","4",1,1,2,4,4,6,2,6,2,1
"sub-OL05ID16","5",1,3,1,4,4,6,2,6,2,1
"sub-OL05ID16","6",1,3,1,4,4,6,2,6,2,1
"sub-OL05ID16","9",1,3,2,4,4,6,2,6,2,1
"sub-OL05ID17","1",1,2,1,4,4,2,3,4,4,1
"sub-OL05ID17","4",1,1,2,2,7,4,7,5,6,4
"sub-OL05ID17","5",1,4,1,3,4,4,3,4,4,1
"sub-OL05ID17","6",1,3,1,3,6,5,7,6,6,2
"sub-OL05ID17","9",1,2,3,3,7,5,6,4,6,2
"sub-OM09ER11","1",1,4,1,5,2,6,1,6,2,1
"sub-OM09ER11","4",1,4,1,4,4,5,1,5,3,1
"sub-OM09ER11","5",1,4,1,5,2,5,1,5,2,1
"sub-OM09ER11","6",1,4,1,5,2,5,1,5,1,1
"sub-OM09ER11","9",1,4,1,4,2,5,1,5,2,1
"sub-ON04OR02","1",1,4,1,4,2,6,1,7,2,1
"sub-ON04OR02","4",1,1,4,2,4,6,1,6,3,3
"sub-ON04OR02","5",1,1,1,2,3,6,1,6,2,1
"sub-ON04OR02","6",1,1,2,1,3,6,1,6,3,2
"sub-ON04OR02","9",1,2,1,2,2,6,1,6,3,1
"sub-ON05EL22","1",1,4,1,6,2,6,1,6,1,1
"sub-ON05EL22","4",1,6,1,7,2,5,1,6,1,1
"sub-ON05EL22","5",1,5,1,7,2,6,1,6,1,1
"sub-ON05EL22","6",1,6,1,7,2,6,1,6,1,1
"sub-ON05EL22","9",1,5,2,7,2,5,1,6,1,1
"sub-ON06US07","1",1,7,1,7,1,7,1,7,1,1
"sub-ON06US07","4",1,7,1,7,1,1,1,7,1,1
"sub-ON06US07","5",1,7,1,7,1,7,1,7,1,1
"sub-ON06US07","6",1,7,1,7,1,7,1,7,1,1
"sub-ON06US07","9",1,7,1,7,1,7,1,7,1,1
"sub-OO00OO00","1",2,3,2,4,4,5,2,5,2,3
"sub-OO00OO00","4",1,2,2,4,3,4,2,4,2,3
"sub-OO00OO00","5",2,2,2,4,3,4,2,4,3,3
"sub-OO00OO00","6",2,3,2,3,3,4,2,4,3,2
"sub-OO00OO00","9",2,3,4,4,3,4,2,4,3,3
"sub-OO06EL19","1",1,5,1,4,1,4,1,4,2,1
"sub-OO06EL19","4",1,4,2,4,3,4,3,5,4,1
"sub-OO06EL19","5",1,5,1,5,1,5,1,5,2,1
"sub-OO06EL19","6",1,5,1,5,3,5,1,5,4,1
"sub-OO06EL19","9",1,4,1,4,2,5,1,5,4,1
"sub-OS04ON05","1",1,1,1,2,3,6,1,7,1,1
"sub-OS04ON05","4",1,1,1,2,5,4,2,4,5,1
"sub-OS04ON05","5",1,1,1,4,4,6,1,5,4,1
"sub-OS04ON05","6",1,1,1,4,3,6,1,5,2,1
"sub-OS04ON05","9",1,1,1,4,2,6,1,6,2,1
"sub-OW06NZ10","1",1,4,1,5,1,7,1,6,1,1
"sub-OW06NZ10","4",1,4,1,5,2,5,1,6,2,1
"sub-OW06NZ10","5",1,5,1,5,1,6,1,6,1,1
"sub-OW06NZ10","6",1,5,1,5,1,5,1,5,1,1
"sub-OW06NZ10","9",1,4,1,4,3,5,1,5,4,1
"sub-OW07RK26","1",1,3,1,4,4,5,2,5,3,1
"sub-OW07RK26","4",1,4,2,5,4,4,2,4,4,2
"sub-OW07RK26","5",1,4,1,5,3,5,2,4,2,1
"sub-OW07RK26","6",1,4,1,4,2,3,2,4,3,1
"sub-OW07RK26","9",1,5,1,5,2,4,2,4,2,1
"sub-PE06US28","1",1,2,1,1,3,6,4,7,3,1
"sub-PE06US28","4",1,1,1,4,5,2,2,3,4,5
"sub-PE06US28","5",1,4,1,3,3,6,2,6,3,2
"sub-PE06US28","6",1,2,1,2,4,5,2,6,4,4
"sub-PE06US28","9",1,4,1,4,4,6,2,6,4,4
"sub-PF04ER19","1",1,3,1,3,6,3,4,4,5,1
"sub-PF04ER19","4",1,4,1,4,4,4,1,3,4,1
"sub-PF04ER19","5",1,4,1,3,6,4,1,4,4,1
"sub-PF04ER19","6",1,4,1,2,6,4,1,4,5,1
"sub-PF04ER19","9",1,2,1,1,4,4,1,4,5,1
"sub-PI03AN12","1",1,4,1,5,2,5,1,6,1,1
"sub-PI03AN12","4",1,4,1,4,2,5,2,5,2,1
"sub-PI03AN12","5",1,5,1,5,2,6,1,6,2,1
"sub-PI03AN12","6",1,4,1,5,2,6,1,5,2,1
"sub-PI03AN12","9",1,4,1,5,2,5,1,5,2,1
