"ID","Event","Offer","Response","RT",
"sub-AH07IF27","Offer","Offer3","Accept",0.455565194966766,
"sub-AH07IF27","Offer","Offer1","Reject",0.508332419305589,
"sub-AH07IF27","Offer","Offer3","Accept",0.842140268421645,
"sub-AH07IF27","Offer","Offer1","Reject",0.346637861224735,
"sub-AH07IF27","Offer","Offer5","Accept",0.373293493456003,
"sub-AH07IF27","Offer","Offer5","Accept",0.434835370251676,
"sub-AH07IF27","Offer","Offer5","Accept",0.428362605511211,
"sub-AH07IF27","Offer","Offer5","Accept",0.474485539325542,
"sub-AH07IF27","Offer","Offer5","Accept",0.353927707132243,
"sub-AH07IF27","Offer","Offer3","Accept",0.393815911991624,
"sub-AH07IF27","Offer","Offer5","Accept",0.372986322277939,
"sub-AH07IF27","Offer","Offer3","Accept",0.41129228927457,
"sub-AH07IF27","Offer","Offer3","Accept",0.382782836686602,
"sub-AH07IF27","Offer","Offer5","Accept",0.447936673146614,
"sub-AH07IF27","Offer","Offer3","Accept",0.478693463584932,
"sub-AH07IF27","Offer","Offer1","Accept",0.410154326533302,
"sub-AH07IF27","Offer","Offer3","Accept",0.464583425708042,
"sub-AH07IF27","Offer","Offer5","Accept",0.494661114054907,
"sub-AH07IF27","Offer","Offer5","Accept",0.478103624911455,
"sub-AH17AR05","Offer","Offer5","Accept",0.267864419933176,
"sub-AH17AR05","Offer","Offer1","Reject",0.221292062480643,
"sub-AH17AR05","Offer","Offer1","Accept",0.00917830217076698,
"sub-AH17AR05","Offer","Offer5","Reject",0.126059593043465,
"sub-AH17AR05","Offer","Offer3","Reject",0.124539210664807,
"sub-AH17AR05","Offer","Offer3","Reject",0.14768711978104,
"sub-AH17AR05","Offer","Offer1","Reject",0.935733507190889,
"sub-AH17AR05","Offer","Offer5","Accept",0.194566354097333,
"sub-AH17AR05","Offer","Offer3","Accept",0.311568703808007,
"sub-AH17AR05","Offer","Offer1","Reject",0.169606354567804,
"sub-AH17AR05","Offer","Offer1","Reject",0.182757137001317,
"sub-AH17AR05","Offer","Offer1","Accept",0.154251426087285,
"sub-AH17AR05","Offer","Offer3","Reject",0.0852933926726109,
"sub-AH17AR05","Offer","Offer3","Reject",0.00344186331494711,
"sub-AH17AR05","Offer","Offer3","Reject",0.503986919808085,
"sub-AH17AR05","Offer","Offer5","Accept",0.165584867354482,
"sub-AH17AR05","Offer","Offer1","Reject",0.442216281102446,
"sub-AH17AR05","Offer","Offer5","Accept",0.20076865072042,
"sub-AH17AR05","Offer","Offer1","Accept",0.204853730290779,
"sub-AH17AR05","Offer","Offer1","Reject",0.181909141690994,
"sub-AH17AR05","Offer","Offer5","Reject",0.0272376560096745,
"sub-AH17AR05","Offer","Offer1","Accept",0.198197535944928,
"sub-AH17AR05","Offer","Offer3","Reject",0.0534922558799735,
"sub-AH17AR05","Offer","Offer3","Reject",136.227.339.754.259,
"sub-AH17AR05","Offer","Offer3","Reject",0.441717168621835,
"sub-AH17AR05","Offer","Offer3","Reject",0.338602747600817,
"sub-AH17AR05","Offer","Offer1","Accept",0.219549398570962,
"sub-AH17AR05","Offer","Offer5","Accept",0.470154911563441,
"sub-AH17AR05","Offer","Offer3","Reject",0.469364382741333,
"sub-AH17AR05","Offer","Offer1","Reject",160.223.069.148.196,
"sub-AH17AR05","Offer","Offer5","Accept",0.422362047618662,
"sub-AH17AR05","Offer","Offer1","Reject",110.156.778.492.819,
"sub-AH17AR05","Offer","Offer3","Accept",0.40309035511018,
"sub-AH17AR05","Offer","Offer1","Reject",0.688659120183729,
"sub-AH17AR05","Offer","Offer5","Accept",0.644019328581635,
"sub-AH17AR05","Offer","Offer3","Reject",0.48670088401559,
"sub-AH17AR05","Offer","Offer1","Reject",0.389443085572566,
"sub-AH17AR05","Offer","Offer5","Accept",0.305908400754561,
"sub-AH17AR05","Offer","Offer3","Accept",0.717861138218723,
"sub-AH17AR05","Offer","Offer3","Accept",0.457544955861522,
"sub-AH17AR05","Offer","Offer5","Accept",0.429961917514447,
"sub-AH17AR05","Offer","Offer1","Reject",0.627708472806262,
"sub-AH17AR05","Offer","Offer1","Reject",0.407741056595114,
"sub-AH17AR05","Offer","Offer1","Reject",0.47758500737109,
"sub-AH17AR05","Offer","Offer1","Reject",0.40706808611867,
"sub-AH17AR05","Offer","Offer5","Accept",0.325294151101843,
"sub-AH17AR05","Offer","Offer1","Reject",0.52589040237217,
"sub-AH17AR05","Offer","Offer5","Accept",0.280381612472411,
"sub-AH17AR05","Offer","Offer1","Reject",0.558062300086021,
"sub-AH17AR05","Offer","Offer3","Accept",0.575845989820664,
"sub-AH17AR05","Offer","Offer3","Accept",0.42488211348973,
"sub-AH17AR05","Offer","Offer5","Accept",0.440381729160435,
"sub-AH17AR05","Offer","Offer5","Accept",0.321845870210382,
"sub-AH17AR05","Offer","Offer3","Accept",0.572481429131585,
"sub-AH17AR05","Offer","Offer3","Accept",0.555143469311588,
"sub-AH17AR05","Offer","Offer3","Accept",0.51248175001092,
"sub-AH17AR05","Offer","Offer3","Reject",0.722335064623621,
"sub-AH17AR05","Offer","Offer5","Accept",0.31516750605806,
"sub-AH17AR05","Offer","Offer5","Accept",0.320143753728189,
"sub-AH17AR05","Offer","Offer1","Reject",0.545393419357424,
"sub-AH17AR05","Offer","Offer1","Reject",0.442856288573239,
"sub-AH17AR05","Offer","Offer1","Reject",0.343325792680844,
"sub-AH17AR05","Offer","Offer5","Accept",0.338257365263416,
"sub-AH17AR05","Offer","Offer5","Accept",0.339225252580945,
"sub-AH17AR05","Offer","Offer3","Reject",0.533088006865,
"sub-AH17AR05","Offer","Offer3","Reject",0.462420272539021,
"sub-AH17AR05","Offer","Offer5","Accept",0.364502922180691,
"sub-AH17AR05","Offer","Offer5","Accept",0.326001834837371,
"sub-AH17AR05","Offer","Offer1","Reject",0.488998084940249,
"sub-AH17AR05","Offer","Offer5","Accept",0.455563966468617,
"sub-AH17AR05","Offer","Offer5","Accept",0.413913890704862,
"sub-AH17AR05","Offer","Offer3","Reject",0.504355055374617,
"sub-AH17AR05","Offer","Offer3","Accept",0.471939873132214,
"sub-AH17AR05","Offer","Offer5","Reject",0.342366656608647,
"sub-AH17AR05","Offer","Offer5","Reject",0.500195881955733,
"sub-AHSAER12","Offer","Offer3","Reject",0.472030841472588,
"sub-AHSAER12","Offer","Offer1","Accept",0.279017907918387,
"sub-AHSAER12","Offer","Offer3","Accept",0.23812306842774,
"sub-AHSAER12","Offer","Offer1","Accept",0.312719973151616,
"sub-AHSAER12","Offer","Offer3","Accept",0.269606022991866,
"sub-AHSAER12","Offer","Offer1","Accept",0.157943565785899,
"sub-AHSAER12","Offer","Offer1","Accept",0.231341849781529,
"sub-AHSAER12","Offer","Offer5","Accept",0.265239193951857,
"sub-AHSAER12","Offer","Offer3","Reject",0.244273655085635,
"sub-AHSAER12","Offer","Offer1","Accept",0.237287358559115,
"sub-AHSAER12","Offer","Offer1","Reject",0.416222010457204,
"sub-AHSAER12","Offer","Offer5","Accept",0.262538535218482,
"sub-AHSAER12","Offer","Offer3","Accept",0.419882965623401,
"sub-AHSAER12","Offer","Offer5","Accept",0.306229223178889,
"sub-AHSAER12","Offer","Offer1","Reject",0.460497485346423,
"sub-AHSAER12","Offer","Offer3","Accept",0.304735934229029,
"sub-AHSAER12","Offer","Offer1","Accept",0.317078053132718,
"sub-AHSAER12","Offer","Offer5","Accept",0.209090199623461,
"sub-AHSAER12","Offer","Offer5","Accept",0.285426416761766,
"sub-AHSAER12","Offer","Offer3","Accept",0.273379316040518,
"sub-AHSAER12","Offer","Offer5","Accept",0.388703778298805,
"sub-AHSAER12","Offer","Offer5","Accept",0.269103127227936,
"sub-AHSAER12","Offer","Offer1","Reject",0.388726175882766,
"sub-AHSAER12","Offer","Offer3","Accept",0.361640497072585,
"sub-AHSAER12","Offer","Offer5","Reject",0.27161165668258,
"sub-AHSAER12","Offer","Offer5","Accept",0.336053706607345,
"sub-AHSAER12","Offer","Offer1","Reject",0.322228097700645,
"sub-AHSAER12","Offer","Offer5","Accept",0.266974656782622,
"sub-AHSAER12","Offer","Offer5","Accept",0.271316288537491,
"sub-AHSAER12","Offer","Offer5","Accept",0.286219431234713,
"sub-AHSAER12","Offer","Offer1","Reject",0.396804354650158,
"sub-AHSAER12","Offer","Offer1","Reject",0.364849301004142,
"sub-AHSAER12","Offer","Offer3","Accept",0.214243743812403,
"sub-AHSAER12","Offer","Offer5","Accept",0.241467657713656,
"sub-AHSAER12","Offer","Offer3","Reject",0.421026292315219,
"sub-AHSAER12","Offer","Offer3","Reject",0.364997335038424,
"sub-AHSAER12","Offer","Offer5","Accept",0.254173737363089,
"sub-AHSAER12","Offer","Offer1","Reject",0.358782705285194,
