"Onset","Duration","Participant","date_time","Order_Experimenter","Response_Mapping","Running","Trial","Event","ExperimenterPresence","Congruency","Target","Response","Accuracy","RT","RT_Condition","Post_Trial","Cutoff","TaskPerf"
114.461482699999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",6,"Flanker","absent",1,"S","4",1,0.332095600000684,"fast","post_correct",0.511511969566345,89.2361111111111
114.544443899998,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",6,"Target","absent",1,"S","4",1,0.332095600000684,"fast","post_correct",0.511511969566345,89.2361111111111
114.876539499999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",6,"Response","absent",1,"S","4",1,0.332095600000684,"fast","post_correct",0.511511969566345,89.2361111111111
115.679531099999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",7,"Flanker","absent",0,"H","2",1,0.478433799999038,"fast","post_correct",0.511511969566345,89.2361111111111
115.761828199998,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",7,"Target","absent",0,"H","2",1,0.478433799999038,"fast","post_correct",0.511511969566345,89.2361111111111
116.240261999998,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",7,"Response","absent",0,"H","2",1,0.478433799999038,"fast","post_correct",0.511511969566345,89.2361111111111
117.2295961,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",8,"Flanker","absent",1,"H","2",1,0.326959500000157,"fast","post_correct",0.511511969566345,89.2361111111111
117.328415999998,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",8,"Target","absent",1,"H","2",1,0.326959500000157,"fast","post_correct",0.511511969566345,89.2361111111111
117.655375499999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",8,"Response","absent",1,"H","2",1,0.326959500000157,"fast","post_correct",0.511511969566345,89.2361111111111
118.678971199999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",9,"Flanker","absent",0.66,"H","2",1,0.285271000000648,"fast","post_correct",0.511511969566345,89.2361111111111
118.7779904,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",9,"Target","absent",0.66,"H","2",1,0.285271000000648,"fast","post_correct",0.511511969566345,89.2361111111111
119.063261400001,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",9,"Response","absent",0.66,"H","2",1,0.285271000000648,"fast","post_correct",0.511511969566345,89.2361111111111
119.876114799999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",10,"Flanker","absent",1,"H","2",1,0.337527700001374,"fast","post_correct",0.511511969566345,89.2361111111111
119.961704599998,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",10,"Target","absent",1,"H","2",1,0.337527700001374,"fast","post_correct",0.511511969566345,89.2361111111111
120.2992323,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",10,"Response","absent",1,"H","2",1,0.337527700001374,"fast","post_correct",0.511511969566345,89.2361111111111
121.196821399999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",11,"Flanker","absent",0.66,"H","2",1,0.308140700000877,"fast","post_correct",0.511511969566345,89.2361111111111
121.295112899999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",11,"Target","absent",0.66,"H","2",1,0.308140700000877,"fast","post_correct",0.511511969566345,89.2361111111111
121.6032536,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",11,"Response","absent",0.66,"H","2",1,0.308140700000877,"fast","post_correct",0.511511969566345,89.2361111111111
122.5304354,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",12,"Flanker","absent",0,"S","4",1,0.330456699999559,"fast","post_correct",0.511511969566345,89.2361111111111
122.628372199999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",12,"Target","absent",0,"S","4",1,0.330456699999559,"fast","post_correct",0.511511969566345,89.2361111111111
122.958828899998,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",12,"Response","absent",0,"S","4",1,0.330456699999559,"fast","post_correct",0.511511969566345,89.2361111111111
123.862899799999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",13,"Flanker","absent",1,"S","4",1,0.375605600000199,"fast","post_correct",0.511511969566345,89.2361111111111
123.961647299999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",13,"Target","absent",1,"S","4",1,0.375605600000199,"fast","post_correct",0.511511969566345,89.2361111111111
124.337252899999,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",13,"Response","absent",1,"S","4",1,0.375605600000199,"fast","post_correct",0.511511969566345,89.2361111111111
125.313618999999,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",14,"Flanker","absent",0.33,"H","2",1,0.42253349999919,"fast","post_correct",0.511511969566345,89.2361111111111
125.411718399999,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",14,"Target","absent",0.33,"H","2",1,0.42253349999919,"fast","post_correct",0.511511969566345,89.2361111111111
125.834251899998,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",14,"Response","absent",0.33,"H","2",1,0.42253349999919,"fast","post_correct",0.511511969566345,89.2361111111111
126.863630299998,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",15,"Flanker","absent",1,"S","4",1,0.335554900000716,"fast","post_correct",0.511511969566345,89.2361111111111
126.961796,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",15,"Target","absent",1,"S","4",1,0.335554900000716,"fast","post_correct",0.511511969566345,89.2361111111111
127.2973509,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",15,"Response","absent",1,"S","4",1,0.335554900000716,"fast","post_correct",0.511511969566345,89.2361111111111
128.1959147,0.1,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",16,"Flanker","absent",1,"H","2",1,0.326283899999908,"fast","post_correct",0.511511969566345,89.2361111111111
128.2950657,0.2,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",16,"Target","absent",1,"H","2",1,0.326283899999908,"fast","post_correct",0.511511969566345,89.2361111111111
128.6213496,0,"AG05AS29","2022_Mar_17_1252","NotPresent_First","S_blue","MainTask",16,"Response","absent",1,"H","2",1,0.326283899999908,"fast","post_correct",0.511511969566345,89.2361111111111
