"ID","Personality_BISBAS_BAS","Personality_RSTPQ_BAS","Personality_BISBAS_BIS","Personality_RSTPQ_BIS","Personality_PSWQ_Concerns","Personality_BFI_Anxiety","Covariate_Gender","Covariate_Age","Covariate_AGG_Anger","Covariate_BDI_Depression","Covariate_BFI_Extraversion","Covariate_BFI_OpenMindedness","Covariate_BFI_Conscientiousness","Covariate_BFI_Agreeableness","Covariate_BFI_NegativeEmotionality","Personality_Z_sum_MPQ","Personality_Z_sum_BFI","Personality_Z_AV_notweighted_BAS","Personality_Z_AV_ItemNr_BAS","Personality_Z_AV_Reliability_BAS","Personality_Z_AV_notweighted_BIS","Personality_Z_AV_ItemNr_BIS","Personality_Z_AV_Reliability_BIS","Personality_PCA_BAS","Personality_PCA_BIS","Personality_FactorAnalysis_BAS","Personality_FactorAnalysis_BIS"
"sub-IC06EN13",2.69230769230769,86,2.14285714285714,34,30,2.25,2,28,12,0,3.75,4,3.33333333333333,3.83333333333333,2.08333333333333,-0.369422973190166,0.36601795788538,-0.229051587144977,-0.325303485859009,-0.0656257599926379,-1.28902952037048,-1.43530445228681,-1.27716843377392,"4.43180641705296","-28.0883347190746","-0.293917241461924","-1.38763453167424"
"sub-IC06IK05",3.53846153846154,96,3,45,51,2.75,1,26,12,4,4,3.91666666666667,2.66666666666667,4.33333333333333,2.66666666666667,-0.173840366854532,1.38412620005879,0.40265148540136,0.393168070191751,0.16149203799539,-0.174150598991087,-0.299253633746032,-0.157043613003639,"-5.62831601378712","-5.54893229578351","0.71090032203276","-0.131914519462302"
"sub-IC07AR09",2.84615384615385,79,2.85714285714286,37,36,1.75,1,22,9,0,3.75,3.66666666666667,4.25,3.83333333333333,1.75,1.06463288707232,0.0122796482894255,-0.0999574434164693,-0.286386633675812,0.2807896958476,-0.979749702032063,-1.07108327327537,-0.967882184086821,"10.5288169646352","-21.7608248470751","-0.410292773736085","-1.0397952454303"
"sub-ID05UT09",2.92307692307692,88,3.42857142857143,66,55,3.25,1,19,8,3,3.16666666666667,4.25,4.33333333333333,3.66666666666667,2.5,1.50903214843486,0.033832991596652,0.107886120062632,0.0505375346770135,0.372819663340116,0.62587569851655,0.665596666773773,0.622993168737929,"1.89622616883974","12.3155154965719","-0.043102170381494","0.665753029809515"
"sub-ID06US10",3.84615384615385,105,2.14285714285714,51,35,2.75,2,20,12,6,4.16666666666667,5,3.41666666666667,4.16666666666667,2.5,2.96289315289391,1.44878622998047,1.09269071776654,1.19218761105658,0.961816674690301,-0.721734887306328,-0.682247206800932,-0.729157101860514,"-15.3838425535974","-12.4059636079348","1.50309986189034","-0.794724690378862"
"sub-ID07EN28",3.15384615384615,64,3.14285714285714,51,55,2.75,1,26,10,NA,2.83333333333333,3.83333333333333,4.41666666666667,4.25,2.75,-0.664445871388093,-2.44233517557503,-0.76041361490451,-1.01230478427606,-0.478698996951204,0.0725658057623438,0.0364113275475006,0.0830802786979569,"26.6133301761624","1.53940745695742","-1.6068371931116","0.143337943550014"
"sub-IE10NG19",3.46153846153846,95,3.28571428571429,74,57,3.25,2,26,10,15,3.91666666666667,3.08333333333333,4.16666666666667,3.41666666666667,3,0.466603909607368,0.676649580866881,0.350290849579244,0.344464322374439,0.176897032358653,0.753455244718139,0.954737887783814,0.736542544205212,"-4.21670194711621","19.4381588470611","0.403316539581315","0.814078923594185"
"sub-IG03UL21",2.84615384615385,87,2.85714285714286,45,51,3.25,2,24,12,NA,3.41666666666667,2,4.33333333333333,3.41666666666667,2.83333333333333,-0.911382333338647,-0.673643627595257,-0.381740052650251,-0.369217996207252,-0.307210911271397,-0.0770260960142743,-0.282366476259141,-0.0555831906530595,"3.83366806553641","-5.53555202220404","-0.470928216905064","-0.0423145351758152"
"sub-IG06AI28",2.61538461538462,75,2,46,34,2,2,25,9,NA,2.75,4.33333333333333,2.91666666666667,4.16666666666667,1.83333333333333,-2.4123743984962,-2.00238349275017,-1.02514734050788,-1.09762673896096,-0.865503857378036,-1.12720508129054,-0.985693964294748,-1.13833558773289,"16.1728372881471","-16.7150656195911","-1.3508571714205","-1.18174263681712"
"sub-IG06LF01",3,89,3.85714285714286,78,65,4,1,22,12,12,1.75,3.08333333333333,3.16666666666667,3.91666666666667,3.08333333333333,-4.1909268194952,-4.76762993959612,-1.3495324215228,-0.899349726990544,-1.51417236697303,1.45087045778817,1.49373244958191,1.44657296664442,"3.40295272286663","27.9133562813952","-1.34469854098858","1.54063606328976"
"sub-IG06NS07",3.30769230769231,91,2.71428571428571,57,42,2.5,1,23,11,10,3.5,3.25,3.91666666666667,3.91666666666667,2.25,1.53635806493679,0.344464614578153,0.345465123161577,0.292258078985562,0.400613405952794,-0.318688167475798,-0.199208465039665,-0.329383046341381,"-0.962878366788346","-3.22722891247182","0.201545246847781","-0.346091042160543"
"sub-IG06RI25",2.84615384615385,76,2.71428571428571,60,40,3.25,2,25,15,9,2.33333333333333,3.25,3.58333333333333,3.58333333333333,2.33333333333333,-2.83320812950948,-3.0420450782308,-1.1300593476985,-1.05898110264639,-1.00494492838105,-0.0665765145907093,-0.0702979276243908,-0.0730210858476286,"15.1396322173061","-2.4433244887333","-1.36959947860255","-0.133448204166437"
"sub-IG06WE03",2.38461538461538,68,2.28571428571429,36,37,2.5,1,29,12,NA,3.16666666666667,2.41666666666667,3.91666666666667,3.5,2.25,-1.18142191687472,-1.67019852646144,-0.979442910792707,-1.20196811017606,-0.524624736162353,-0.981471152165553,-1.13839758187308,-0.966133042569101,"22.4983451298703","-21.7706496626302","-1.52757284768243","-1.02893283811757"
"sub-IG07CH14",3.61538461538462,95,3.57142857142857,62,63,3.5,1,22,10,11,2.75,3.58333333333333,3.83333333333333,4.58333333333333,2.91666666666667,-1.94299182247182,-1.95927680613572,-0.309552430556038,-0.030598305332222,-0.631240657555997,0.840940699404934,0.781666013416118,0.851164995496771,"-3.73353030958444","15.0284728321306","0.0124929065072637","0.943646307322338"
"sub-IG07EN03",3.23076923076923,91,3,57,50,3.75,1,23,19,7,4.25,4.08333333333333,4,4.08333333333333,3.25,0.325210727511868,3.08815771811688,0.533927435596777,0.218830889143125,0.315586567293032,0.342374875075665,0.186770486830835,0.352974068962174,"-0.561168310255094","2.390559862001","0.547614430535104","0.343962958225053"
"sub-IG07RT16",3.15384615384615,88,2.42857142857143,55,37,2,2,20,8,NA,3.83333333333333,4.75,4.5,4.16666666666667,1.75,2.6909733762815,1.00883454715561,0.507439194435172,0.359852126028811,0.794768344399433,-0.725478316297743,-0.505548835885863,-0.744268696458687,"1.32746036973875","-8.16507715336264","0.295717498757268","-0.773329858241229"
"sub-IG08DO05",2.69230769230769,69,3.14285714285714,56,48,2.5,2,26,8,12,2.33333333333333,3.75,3.75,4.25,2.33333333333333,-0.686131208661001,-2.7314134552493,-0.926086250128017,-1.065538251323,-0.533388340575688,-0.0457605196559474,0.0119971040441745,-0.0477701037899408,"21.7564526503438","0.242872299666436","-1.64359485004097","-0.0347548952265834"
"sub-IH05KO24",2.84615384615385,96,3,71,48,4,1,25,16,15,3.91666666666667,3.66666666666667,3.83333333333333,4.25,3.41666666666667,2.07643723200893,0.36601795788538,0.304420506127576,0.35765703919755,0.568268256089489,0.642662197944844,0.641840496824287,0.633998273772528,"-6.18081489330934","11.0420999072827","0.30646668204571","0.613431344254224"
"sub-IK06ET06",3.53846153846154,96,3.85714285714286,74,55,3.75,1,19,13,NA,3.16666666666667,4.08333333333333,3.41666666666667,3.58333333333333,3.25,-1.64892429982276,-0.673643627595257,-0.102041908973251,0.0273922545103807,-0.524055166206252,1.1082259106982,1.08852188192952,1.1048517644183,"-4.26105791137864","18.0777555953474","0.000735438642475161","1.11441689199227"
"sub-IK09IM06",2.76923076923077,83,2.85714285714286,54,50,3.5,1,29,17,3,3.25,2.66666666666667,2.75,3.41666666666667,3.08333333333333,1.10988375469448,-1.42422693340162,-0.279933897317426,-0.245658815832895,0.193337464526868,0.149352982635448,0.0260626364615675,0.159594542788215,"6.72755216696685","0.228047290762766","-0.631779178958906","0.164514011870711"
"sub-IK09LD05",2.76923076923077,80,1.28571428571429,36,24,2.25,2,20,9,6,4.33333333333333,4.08333333333333,3.33333333333333,3.5,1.41666666666667,0.787072531230887,2.00538944602179,0.126960041123663,-0.221902797221689,0.400145066769189,-1.72078058841436,-1.71166217913183,-1.72496035478444,"9.63250295336553","-30.8525718801136","-0.144173434974136","-1.84108854760199"
"sub-IL06NS16",3.15384615384615,97,3,58,43,1.5,1,18,8,4,3.16666666666667,4.33333333333333,3.5,3.66666666666667,1.66666666666667,0.767267387034321,1.40567954336602,0.400122304089431,0.388727123652297,0.362036432954451,-0.475334679066363,-0.174443918294366,-0.496047803950248,"-6.87383050760668","-1.84120826052028","0.628109503121115","-0.478919387348951"
"sub-IM05EN09",3.23076923076923,113,2.71428571428571,67,53,2.5,2,20,16,NA,4.08333333333333,3.66666666666667,3.91666666666667,3.33333333333333,2.5,3.60475521366842,0.676649580866881,0.928792005020963,1.24049222743212,1.04033430307039,0.0763541474207323,0.410522387371572,0.052416818596886,"-23.2907199766494","11.5965772891726","1.23645387738229","0.145828238008445"
"sub-IM05IN03",2.46153846153846,75,2.85714285714286,63,56,3,2,25,12,6,2.5,3.83333333333333,3.16666666666667,4,2.91666666666667,-3.45480263732369,-3.46044341774844,-1.44330552935939,-1.36999686840779,-1.27080264288575,0.274462634021191,0.429882267365124,0.265656565043386,"16.9259592024823","10.8380741984017","-1.92098228210212","0.354220683723541"
"sub-IN04ER07",3.15384615384615,89,2.85714285714286,78,59,3,2,23,11,NA,2.75,3,3.33333333333333,3.58333333333333,2.83333333333333,-5.23147486524634,-2.04549017936462,-1.04835943972064,-0.879275152193102,-1.58173292510509,0.610291594275384,1.01585837050601,0.578629943242981,"4.0631834277144","23.6778616585839","-0.960300682155204","0.711358478611645"
"sub-IN05CH16",3.07692307692308,93,2.28571428571429,38,36,2.25,2,28,9,1,4,4.5,3.91666666666667,4.75,1.66666666666667,2.643842315583,1.40567954336602,0.58848448032539,0.488279279151074,0.817590175211955,-1.04144861927928,-1.11934827354966,-1.03260074019532,"-3.60088420290565","-21.0415805223963","0.582842343798401","-1.0923131301376"
"sub-IN05ED23",3.30769230769231,100,2.71428571428571,71,47,3.25,2,23,21,12,3.5,4.58333333333333,2.91666666666667,3.58333333333333,2.91666666666667,1.45626050850733,-0.984275250576758,0.255008743023321,0.524446825146541,0.348937775186164,0.270981438339024,0.476260610403714,0.248839896105961,"-9.85604669594246","10.3132918593237","0.468843111547653","0.263827467770308"
"sub-IN05ER03",3.38461538461538,106,3,69,58,3.75,2,22,19,19,4.16666666666667,4.83333333333333,3.91666666666667,3.41666666666667,3.33333333333333,1.87333385336792,3.08815771811688,1.00071032393275,0.956329671049445,0.781225348104888,0.717535322368455,0.79186788657802,0.711091138008051,"-15.7274577787991","16.5599574091685","1.35468114878473","0.78761025354636"
"sub-IN05NZ28",3.46153846153846,108,3.14285714285714,52,46,2.5,1,21,8,2,4.25,4,3.83333333333333,4.25,1.91666666666667,3.20936720608073,2.42378778553943,1.15175861780668,1.2180037956604,1.11088088506115,-0.15813575457623,-0.173473872391259,-0.154316464128304,"-18.5194139613671","-4.01626407569633","1.543092189007","-0.163835296118112"
"sub-IN06AS14",2.76923076923077,93,2.71428571428571,55,44,2.75,2,18,16,13,3.5,4.33333333333333,3,4.16666666666667,2.33333333333333,1.35823800095764,1.07349457707729,0.235480537870581,0.195698762188257,0.479597403862926,-0.239693329096103,-0.193915538142639,-0.243676354699765,"-3.24872228825134","-3.26030384216609","0.340610208216092","-0.254507703817148"
"sub-IN06ER17",3.76923076923077,105,2.28571428571429,39,43,2,2,22,8,1,4.5,3.75,4.33333333333333,4.58333333333333,1.58333333333333,4.41675415735297,2.44534112884665,1.41227733551766,1.4240935156804,1.44905361151186,-0.967872239362322,-0.939757709961344,-0.962173578775296,"-16.1155573589218","-15.4613446864166","1.76599933064336","-0.948237628631946"
"sub-IN06IN04",2.61538461538462,59,3.71428571428571,69,77,4,1,27,13,5,2.16666666666667,2.66666666666667,4.08333333333333,3.08333333333333,3.41666666666667,-3.92088723595913,-4.10326000701867,-1.73776302837214,-1.8619352590109,-1.43248060872096,1.452676623999,1.44495337231954,1.46322169995843,"32.3471724884319","29.810562931575","-2.44206058535515","1.66212661026762"
"sub-IN06IN14",2.69230769230769,85,3,83,47,3.25,2,22,16,NA,3.25,3.58333333333333,1.83333333333333,2.58333333333333,3.33333333333333,-4.3940301981362,-0.363012004613755,-0.920454403773916,-0.971463440090775,-1.2225822422481,0.612275277718126,0.952852651227243,0.575175727386013,"7.43428247950654","18.9220176804888","-0.965054494443502","0.588708023208054"
"sub-IN06OZ22",3.38461538461538,94,2.28571428571429,44,32,2,1,23,15,NA,3.83333333333333,4.41666666666667,4.75,3.58333333333333,2.25,0.595250311047937,1.03038789046284,0.376418364295205,0.326475069307916,0.249867986804996,-1.08413770780257,-1.03653916489302,-1.08871704756015,"-3.61439650781499","-19.5333460594976","0.43221739422177","-1.16762825288291"
"sub-IN06RZ26",3.61538461538462,103,3.42857142857143,53,54,3.5,1,30,16,10,4.16666666666667,3.91666666666667,2.91666666666667,4.33333333333333,2.75,2.51661369845504,1.38412620005879,0.903657392126897,1.00797258293981,0.882522014539266,0.443382069030394,0.221699996524463,0.463794854487527,"-13.5579809088714","2.30980106097905","1.24564665391884","0.472872881509611"
"sub-IN07ET30",3.07692307692308,91,2.57142857142857,48,43,2.75,1,19,11,8,3,3.5,3.66666666666667,4.41666666666667,2.75,1.58348912563529,-1.64864518315421,-0.0239502303007153,0.124175520654608,0.243365728159079,-0.447942743148708,-0.490750420273482,-0.443100357432077,"-0.860536684709961","-8.97744795185916","-0.126418137853341","-0.463319604920582"
"sub-IN07RT03",2.46153846153846,67,3.57142857142857,59,58,4.5,1,25,16,10,3.16666666666667,3.41666666666667,3.33333333333333,3.25,4.25,-2.34543819360114,-1.77796524299757,-1.14296518838593,-1.36096300218414,-0.821115355297296,1.00261984195152,0.657371795631659,1.0289703052476,"24.0056226027803","9.43218331919333","-1.80692896216982","1.03418294379823"
"sub-IN08ED07",2.61538461538462,74,2,68,53,2,2,27,12,6,2.75,3.66666666666667,2.5,3.25,2.25,-2.04807269356313,-1.75641189969035,-0.950277230645669,-1.05495865965515,-0.731439686210217,-0.357002319101216,0.229134287863674,-0.398418653748748,"17.0827911867702","12.2781381292208","-1.43311212182355","-0.246176061326823"
"sub-IR04ET20",2.84615384615385,76,3.71428571428571,51,73,4,1,24,14,8,2.25,4,4.08333333333333,4.58333333333333,3.25,-2.61359758406086,-3.02049173492358,-1.09560736359052,-1.05260139548068,-0.992987903822346,1.04207492318758,0.732045154462304,1.07995804851276,"15.4738661756728","14.1244202951405","-1.37350059641723","1.22228003787255"
"sub-IR05EJ26",3.53846153846154,105,4,74,50,3.5,1,25,11,7,3.25,3.08333333333333,2.75,4.08333333333333,2.75,0.270558894507999,-0.65209028428803,0.286055133634544,0.61176854135649,0.0843488844067759,0.994144893433454,0.974925257793838,0.988459261755371,"-14.2115258616432","14.5929148954383","0.688432171489168","0.95531607590805"
"sub-IR05ET18",3,91,3.42857142857143,78,65,4.5,2,24,17,16,2.91666666666667,2.75,3.91666666666667,4.08333333333333,3.75,-3.11030607658719,-1.42422693340162,-0.692905449091756,-0.554270177566457,-0.975603621534607,1.4297225985509,1.44438708422892,1.42590267463768,"1.27214707951187","27.9194545966603","-0.765883817234019","1.52337841687292"
"sub-IR06AN06",3.30769230769231,100,3,67,67,3,1,23,12,NA,3.66666666666667,4.16666666666667,3.91666666666667,4.16666666666667,3.08333333333333,2.27201983834456,1.07349457707729,0.665512908379218,0.735755534053395,0.744978432889852,0.617130391442245,0.867549622204478,0.606419228698944,"-10.4027952350842","21.364799447778","0.918788342753635","0.790557316876984"
"sub-IS04WE31",3.46153846153846,88,3.42857142857143,65,54,3.5,2,29,10,4,2.58333333333333,3.41666666666667,3.66666666666667,3.83333333333333,2.83333333333333,-2.90908289102253,-1.35956690347994,-0.509020720089113,-0.431255240954216,-0.898316848447585,0.666403546195419,0.632059514508109,0.66799997141026,"3.91228549270353","10.9112449238298","-0.505266605832573","0.690895806244027"
"sub-IS06NS15",3.38461538461538,110,2.85714285714286,45,58,4,1,20,11,8,3.5,4,3.83333333333333,3.83333333333333,2.5,1.70649494784683,0.36601795788538,0.63724624537232,0.939651413512888,0.533588611926377,0.290486528973293,-0.0369657013557969,0.322878436748547,"-19.775277989855","-0.638060669321905","1.04899909435385","0.36964998854494"
"sub-IS06RG09",3.15384615384615,93,3.42857142857143,72,60,3.75,1,24,9,8,3.41666666666667,4.41666666666667,2.75,4.41666666666667,2.75,2.96477334597025,0.719756267481334,0.566815527978239,0.530005126344452,0.843201476018253,0.988733977512765,1.04249102077464,0.983816476805497,"-3.67591711368241","20.1132297334319","0.522748514196706","1.05880852343168"
"sub-IS08NG26",3,90,3,58,39,3,1,29,10,NA,3.41666666666667,2.75,3.58333333333333,4.66666666666667,2.33333333333333,-1.08386181808877,-0.962721907269532,-0.349795912567026,-0.231411607244225,-0.316398641365023,-0.0826221118786987,-0.12180260245564,-0.0854264414241098,"0.639094547692146","-4.57412134446861","-0.188769507377075","-0.162645173727946"
"sub-IT06AS11",2.84615384615385,99,2.57142857142857,62,41,3,2,26,10,1,3.58333333333333,4.33333333333333,3.66666666666667,3.91666666666667,2.33333333333333,1.82996317882211,0.0553863349038785,0.261769350513844,0.389253786322219,0.465204346481329,-0.147655420279529,-0.0356804102800302,-0.162076152621723,"-8.87687363108861","-0.325907906577458","0.363078463764524","-0.193851218891411"
"sub-IT08ND26",3.23076923076923,79,3.42857142857143,53,33,2.25,1,22,13,4,3.5,3.41666666666667,2.91666666666667,3,2.41666666666667,1.16265539462201,0.3013579279637,0.107706654092233,-0.123913227845445,0.322339659667386,-0.34663443776461,-0.414495490371904,-0.346538468658819,"10.6743345157542","-12.348630492194","-0.293717464843597","-0.476963090376353"
"sub-IZ04ER24",3.84615384615385,112,2.42857142857143,58,48,2.75,2,24,12,5,3.75,4.16666666666667,4,4.41666666666667,2.66666666666667,2.02742597823409,1.07349457707729,0.991621985643511,1.24970418622197,0.690954545338748,-0.226140836955037,-0.0601892406048388,-0.237799813764825,"-21.8354196026866","1.66675200739054","1.52249453271174","-0.194047418043425"
"sub-JA04OR18",2.61538461538462,83,3.14285714285714,64,52,3.25,2,22,15,NA,2.75,2.66666666666667,2.41666666666667,3.58333333333333,2.91666666666667,-3.43311730005078,-2.06704352267185,-1.08171058333889,-1.0030309239804,-1.12096551501466,0.413380976310392,0.457944185275289,0.409111286180642,"9.13021053806036","8.78667692949697","-1.26075305842989","0.437949106013698"
"sub-JA05RL11",2.61538461538462,81,3,68,44,3.5,2,23,9,NA,2.58333333333333,3.08333333333333,3.91666666666667,4.08333333333333,2.83333333333333,-1.13053047002353,-2.37767514565335,-0.821769133463043,-0.763582569450187,-0.563995809975584,0.354576659505857,0.391878257539774,0.343465238951036,"9.98303657198618","6.09074084667497","-1.15971262697752","0.303084628139025"
"sub-JA06AS11",3.23076923076923,89,4,62,74,4.25,1,18,10,12,2.75,4,4.58333333333333,4.25,2.75,-0.715337318239278,-0.298351974692076,-0.123132963899637,-0.142775490050696,-0.253957222030819,1.4619313527775,1.22378451346105,1.48977867049593,"2.17878125728066","22.7208639646427","-0.144058533317207","1.62870946239153"
"sub-JA06HA06",2.84615384615385,84,2.42857142857143,40,39,3,1,24,9,2,3.58333333333333,3.75,3.08333333333333,3.33333333333333,2.33333333333333,0.270558894507999,0.344464614578153,-0.104382640771985,-0.236464368479978,0.103883040671188,-0.653699052054385,-0.869806925110873,-0.635995545522843,"6.17701390760787","-17.4908510553735","-0.265747557230653","-0.703394822236226"
"sub-JU05IN24",3.07692307692308,95,1.57142857142857,37,31,1.75,2,24,8,1,3.66666666666667,3.16666666666667,4.08333333333333,4.16666666666667,1.58333333333333,1.11552433392351,0.387571301192606,0.249332885194232,0.287532195956407,0.333155469004626,-1.60706218832525,-1.49084080215705,-1.61366536877172,"-4.93129517908367","-25.2735647121879","0.341975449861369","-1.66166981521208"
"sub-KA04LF11",3,95,2.57142857142857,59,45,2.25,1,19,12,NA,3.16666666666667,4.58333333333333,3.75,3.25,2.41666666666667,-1.89586076177332,-0.341458661306529,-0.315484920129106,-0.192459475159247,-0.513865825044002,-0.361732330632676,-0.11590647725442,-0.379960125084689,"-3.68813513165928","0.282176090763199","-0.169825941428039","-0.350087964238795"
"sub-KA05AR05",3,100,2.85714285714286,52,40,4,2,24,13,1,3.5,3.58333333333333,3.58333333333333,3.33333333333333,3.83333333333333,2.42093379274543,0.698202924174108,0.511282049126091,0.59515426948777,0.69182940218963,0.078269707865421,-0.235749549833298,0.0956961960097333,"-10.1348911586129","-8.14844753903824","0.584139284241726","-0.0108248058471552"
"sub-KA05EK09",3.07692307692308,85,3,53,53,3,2,27,8,6,3.08333333333333,4.5,4.33333333333333,4.08333333333333,2.25,0.102302204674299,-1.04893528049844,-0.223746257736373,-0.237126616131437,-0.109229959422577,0.0906954703594618,0.0480055581373659,0.0988340094069206,"5.61061493159095","1.58586266023117","-0.527363761142813","0.141354589493106"
"sub-KA06EK01",3.23076923076923,90,2.57142857142857,40,49,2.25,2,27,10,2,3.83333333333333,3.66666666666667,4,4.33333333333333,2.08333333333333,3.03735013009435,1.38412620005879,0.665631057820633,0.503458829519061,0.903138637808849,-0.638780184413417,-0.668273439846757,-0.62632891748411,"-0.670688660051636","-10.5527998499255","0.524831129021549","-0.582478743108175"
"sub-KA08RG15",3.53846153846154,104,2.14285714285714,43,37,3,1,30,14,4,4.16666666666667,4.5,4.08333333333333,3.5,2.5,3.85122926685524,2.07004947594347,1.17414479129474,1.19681080977051,1.23494584159718,-0.754250787509146,-0.882134038895729,-0.745552968680265,"-14.8057832796815","-16.7397604690544","1.40157398804765","-0.812152814402675"
"sub-KA09RT30",3.07692307692308,82,2.85714285714286,66,57,3.25,2,22,14,NA,3,3.41666666666667,3.75,3.66666666666667,2.83333333333333,-4.02408791397411,-1.73485855638312,-0.948154969365698,-0.928456112035792,-1.2426555115457,0.427365716620343,0.581816091534894,0.417209728054081,"10.3591015157215","13.6929400010223","-1.10951068454185","0.508443861049581"
"sub-KE03IN26",3.46153846153846,93,3.85714285714286,52,58,3.5,1,21,12,13,3.75,3.5,4.33333333333333,4.16666666666667,2.83333333333333,0.914301148358848,0.719756267481334,0.395782116357978,0.361306992229058,0.316652973594168,0.678274974318303,0.384221095167418,0.706929809008181,"-2.74893825001021","4.38791385203812","0.483250937911985","0.727802935796848"
"sub-KE04NI10",3.23076923076923,95,3.14285714285714,76,59,3.25,2,25,9,NA,3.5,4.58333333333333,3.41666666666667,4,3,-1.35531918593744,-0.298351974692076,-0.140688205893034,-0.0542898828160663,-0.412681859839096,0.76952405233721,1.03869934980203,0.747989361211126,"-3.4510802930988","22.2600802661248","0.000258996475009127","0.853393355011644"
"sub-KE05AN23",3.53846153846154,104,3.28571428571429,60,54,2.25,1,24,14,4,4,4.41666666666667,4,4.16666666666667,2.33333333333333,-0.414673840812324,1.73786450965474,0.517275066443838,0.581754777427993,0.0821907240552724,0.123690039393333,0.302951573327904,0.115534700024038,"-13.1384812031658","7.28111586997642","0.942780140562222","0.189052106490982"
"sub-KE05AS08",2.61538461538462,85,2.57142857142857,45,45,2.5,2,24,10,2,3.66666666666667,3.33333333333333,3.25,4.25,2.16666666666667,-1.67295223893575,-0.608983597673577,-0.597340577049164,-0.609137435059413,-0.490908326892216,-0.543793711949947,-0.569657538781925,-0.536936538396592,"5.78515979509889","-9.744331122861","-0.572625280550856","-0.532933643276539"
"sub-KE05ER11",3.38461538461538,113,1.71428571428571,48,29,3.5,1,22,13,NA,4.41666666666667,3.91666666666667,3.5,3.83333333333333,3.41666666666667,3.20748701300439,2.4022344422322,1.17949712199754,1.34214902243228,1.12567741044818,-0.834612001388747,-0.955234153519072,-0.835049747425677,"-23.3885241099009","-18.7176808952516","1.66247858463497","-0.964191946100402"
"sub-KE05RD11",3.46153846153846,95,1.85714285714286,27,25,2,2,25,8,1,4.41666666666667,3.25,4.08333333333333,4.66666666666667,1.5,0.692810409833887,2.38068109892497,0.626039137905617,0.493219047536274,0.455697274404491,-1.71061494263593,-1.88762624617277,-1.69587665951108,"-5.07883013841754","-36.6016072764516","0.812418809496051","-1.83420183324186"
"sub-KE06DO17",2.53846153846154,74,3.42857142857143,71,47,4,2,24,19,NA,2.25,3.33333333333333,2,3.83333333333333,3.5,-4.36482408855793,-3.06359842153803,-1.49845544434708,-1.48975747842068,-1.49375927979018,0.801053369999987,0.716847045863668,0.797955351293112,"18.2612730574285","10.3570286342147","-1.87704927796246","0.745514743985856"
"sub-KE06ED05",3.30769230769231,93,2.42857142857143,47,36,2.25,2,27,9,NA,3.25,3.5,3,4.75,2.08333333333333,1.18622092497126,-0.65209028428803,0.177704125887731,0.283602063301577,0.276201119595032,-0.815046330298472,-0.778462373641987,-0.818381545324616,"-2.88020817438799","-14.5868566461011","0.20603467896631","-0.875367121235126"
"sub-KE06EL16",2.84615384615385,73,1.42857142857143,26,28,1.75,2,29,9,0,4,4.91666666666667,3.5,4.66666666666667,1.33333333333333,0.0999596028342216,1.07349457707729,-0.160036519015702,-0.536280865728546,0.136997801030674,-1.92768683729814,-1.97314666072332,-1.91963573184239,"16.5770636525762","-35.2498451972437","-0.414808671834032","-1.99956211720705"
"sub-KE06NA21",2.76923076923077,83,2.42857142857143,43,39,1.75,2,23,7,NA,3.33333333333333,3.66666666666667,4.41666666666667,4.16666666666667,1.75,-0.392988503539416,0.0122796482894255,-0.28941470825212,-0.403210678496722,-0.101950617230935,-0.988595392972751,-0.89222559288204,-0.991258715115252,"7.32362697866672","-15.3830432215025","-0.446100992744238","-1.006461090148"
"sub-KE06RG25",2.84615384615385,98,2.42857142857143,33,38,1.75,2,21,11,NA,4.33333333333333,4.58333333333333,3.75,3.75,1.75,2.91388189911907,2.44534112884665,0.745725205554178,0.63936738261083,0.988068673632148,-1.19346399520958,-1.25853409308885,-1.18066863989959,"-8.66154253864407","-23.2469073177511","0.89826089885495","-1.21634990708337"
"sub-KE06RK05",2.84615384615385,83,2.85714285714286,49,45,2,1,22,11,3,3.41666666666667,2.66666666666667,4.25,3.83333333333333,2,2.74186482313269,0.719756267481334,0.289962366738082,0.0737353547490547,0.739362457637551,-0.507441541431378,-0.416641928854325,-0.509263231260932,"6.28495557356963","-6.88692246299969","-0.0204778812739566","-0.496430503966554"
"sub-KE06RK19",3.07692307692308,80,4,80,72,4.25,1,20,13,NA,1.91666666666667,3.75,2.75,4.58333333333333,3.66666666666667,-4.61317833482109,-4.41389163000017,-1.43965333399124,-1.19857376902906,-1.64072859386358,1.75842882599309,1.79063931999564,1.75760835784924,"12.6479345880615","34.2310413378397","-1.62550122113974","1.89933775684643"
"sub-KE07AN05",3.38461538461538,88,3.28571428571429,55,37,3,2,24,16,9,3.66666666666667,4.66666666666667,2.75,3.75,2.75,0.93974687178444,1.40567954336602,0.405374512851676,0.209649379429732,0.35547685372246,-0.0581398614878196,-0.206844429552554,-0.0528249943282599,"2.139877200169","-8.10918877294606","0.370475598016534","-0.166699366854943"
"sub-KE07EL05",3.53846153846154,115,3.14285714285714,44,28,3,1,25,9,NA,4.33333333333333,4.08333333333333,3.58333333333333,4.25,2.25,2.346476815545,2.42378778553943,1.14514388798289,1.32550321014248,0.881105540740304,-0.492868738056534,-0.835203699441486,-0.474229321491297,"-24.8787112711875","-22.2614345212394","1.7142311408022","-0.673809946790077"
