SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,Trigger_Picture,Trigger_Target,Trigger_Response,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,Response.rt,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset2,3,,,,,,Stimuli/man_45.png,erotic_man,Stimuli/man_43.png,yellow,3,3,34,0,1,1,1,,,,,0,90,90,3,,,,,1.44889264582415,1.1017321873601427,852.1965242108072,None,852.1965242108072,None,,,,,,,,,,34,99,1,853.6811318134824,854.7820928246219,854.7653967729821,None,3,1,1.10455243438264,None,854.7653967729821,None,False,None,None,None,0.6152136954588059,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/man_15.png,erotic_man,Stimuli/man_11.png,green,1,3,31,0,1,1,1,,,,,0,91,91,52,,,,,1.1920405826654115,1.319336837152988,855.3992749826721,None,855.3992749826721,None,,,,,,,,,,31,99,1,856.6503493525197,857.98482813583,857.9514652036032,None,1,1,1.3273546873206215,None,857.9514652036032,None,False,None,None,None,0.49112849965240457,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_31.png,green,1,6,63,0,1,1,1,,,,,0,92,92,72,,,,,1.3851454120464772,1.231427671073299,858.4685769427342,None,858.4685769427342,None,,,,,,,,,,63,99,2,859.8864691825347,861.12085275153,861.1041733273905,None,4,0,1.2350526362461096,None,861.1041733273905,None,False,None,None,None,0.39136204309397726,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/man_75.png,erotic_man,Stimuli/man_71.png,green,1,3,37,0,1,1,1,,,,,0,93,93,86,,,,,1.0477334480607716,1.0784178198523695,861.5211983118134,None,861.5211983118134,None,,,,,,,,,,37,99,1,862.6555321733376,863.7397694203373,863.7063743999515,None,1,1,1.0833494260295993,None,863.7063743999515,None,False,None,None,None,0.5291360467854247,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_couple_75.png,neutral_couple,Stimuli/neutral_couple_74.png,blue,4,5,57,0,1,1,1,,,,,0,94,94,68,,,,,1.1724413010260564,1.4624558905245382,864.256880867757,None,864.256880867757,None,,,,,,,,,,57,99,1,865.4746010566923,866.9425187336492,866.9258387260888,None,4,1,1.473102131352789,None,866.9258387260888,None,False,None,None,None,0.6866174298211263,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_34.png,blue,4,6,63,0,1,1,1,,,,,0,95,95,64,,,,,1.2755298271631275,1.148139732697424,867.6431216409528,None,867.6431216409528,None,,,,,,,,,,63,99,1,868.9776015911066,870.128588331112,870.1119059898683,None,4,1,1.1526661758161936,None,870.1119059898683,None,False,None,None,None,0.5965141759643302,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/couple_85.png,erotic_couple,Stimuli/couple_84.png,blue,4,2,28,0,1,1,1,,,,,0,96,96,111,,,,,1.2867415635850337,1.3612460418732215,870.7291059422605,None,870.7291059422605,None,,,,,,,,,,28,99,1,872.0635838504386,873.4314232322922,873.4147435164414,None,4,1,1.3734005220449035,None,873.4147435164414,None,False,None,None,None,0.5856473756557534,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_85.png,neutral_man_woman,Stimuli/neutral_82.png,red,2,4,48,0,1,1,1,,,,,0,97,97,14,,,,,1.2717460552601105,1.3846864210507623,874.0319084635721,None,874.0319084635721,None,,,,,,,,,,48,99,1,875.3497364103732,876.7342604671576,876.717579584465,None,2,1,1.3885769660701044,None,876.717579584465,None,False,None,None,None,0.8087504988252476,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_45.png,neutral_man_woman,Stimuli/neutral_44.png,blue,4,4,44,0,1,1,1,,,,,0,98,98,74,,,,,1.0365907793323494,1.006448455961919,877.5516283864672,None,877.5516283864672,None,,,,,,,,,,44,99,1,878.6358994718867,879.6534333161417,879.6200724258888,None,4,1,1.0063335021368403,None,879.6200724258888,None,False,None,None,None,0.635251582822093,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/couple_85.png,erotic_couple,Stimuli/couple_83.png,yellow,3,2,28,0,1,1,1,,,,,0,99,99,73,,,,,1.164175770115159,1.4188575274614827,880.2873296118851,None,880.2873296118851,None,,,,,,,,,,28,99,1,881.5217050129868,882.939588501471,882.9229076187785,None,3,1,1.4193642694299342,None,882.9229076187785,None,False,None,None,None,0.601342276788273,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_couple_75.png,neutral_couple,Stimuli/neutral_couple_71.png,green,1,5,57,0,1,1,1,,,,,0,100,100,20,,,,,1.2697022582640298,1.3061609784187707,883.556785536759,None,883.556785536759,None,,,,,,,,,,57,99,1,884.8912649034901,886.2090630958191,886.1757281678019,None,1,1,1.313664420886198,None,886.1757281678019,None,False,None,None,None,0.603521937799087,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/couple_75.png,erotic_couple,Stimuli/couple_74.png,blue,4,2,27,0,1,1,1,,,,,0,101,101,84,,,,,1.252746401587944,1.2689219876378692,886.8095786649938,None,886.8095786649938,None,,,,,,,,,,27,99,1,888.1273756904793,889.411795489923,889.3951303595968,None,4,1,1.284594884094986,None,889.3951303595968,None,False,None,None,None,0.7210346038700663,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/tree_55.png,tree,Stimuli/tree_53.png,yellow,3,1,15,0,1,1,1,,,,,0,102,102,5,,,,,1.4040522621266667,1.3977040467369632,890.1457759149798,None,890.1457759149798,None,,,,,,,,,,15,99,1,891.6137032183833,893.0149055324655,892.9982243580616,None,3,1,1.4090461766081717,None,892.9982243580616,None,False,None,None,None,0.5908969981810515,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/woman_35.png,erotic_woman,Stimuli/woman_31.png,green,1,7,73,0,1,1,1,,,,,0,103,103,34,,,,,1.3782669491646524,1.0717570636876164,893.6154219767704,None,893.6154219767704,None,,,,,,,,,,73,99,1,895.033307215519,896.1175698413335,896.0842179941046,None,1,1,1.0768496488981327,None,896.0842179941046,None,False,None,None,None,0.5378791945058765,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_71.png,green,1,4,47,0,1,1,1,,,,,0,104,104,67,,,,,1.0580944098422282,1.182937539684928,896.6513630465779,None,896.6513630465779,None,,,,,,,,,,47,99,1,897.7523336841641,898.936657685872,898.9199753446264,None,1,1,1.1897855811002955,None,898.9199753446264,None,False,None,None,None,0.4820720548323152,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_62.png,red,2,2,26,0,1,1,1,,,,,0,105,105,75,,,,,1.2710448662027236,1.4233451195438829,899.4204067844876,None,899.4204067844876,None,,,,,,,,,,26,99,1,900.7382052685261,902.1727696397029,902.1394055406327,None,2,1,1.433203804139339,None,902.1394055406327,None,False,None,None,None,0.554605000617812,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_15.png,positive_man_woman,Stimuli/positiv_11.png,green,1,6,61,0,1,1,1,,,,,0,106,106,78,,,,,1.0609807685848638,1.2576292300718686,902.7232422690886,None,902.7232422690886,None,,,,,,,,,,61,99,1,903.840870160815,905.1086023682237,905.0752604391528,None,1,1,1.261329511537042,None,905.0752604391528,None,False,None,None,None,0.6637166954096756,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_55.png,positive_man_woman,Stimuli/positiv_54.png,blue,4,6,65,0,1,1,1,,,,,0,107,107,106,,,,,1.3091241679750512,1.1261592002647323,905.7591947156052,None,905.7591947156052,None,,,,,,,,,,65,99,1,907.1103427131875,908.2446500290553,908.211287388538,None,4,1,1.1295640736316273,None,908.211287388538,None,False,None,None,None,0.6176617301462102,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/couple_25.png,erotic_couple,Stimuli/couple_21.png,green,1,2,22,0,1,1,1,,,,,0,108,108,33,,,,,1.115090120988233,1.4154060997846858,908.8451664733602,None,908.8451664733602,None,,,,,,,,,,22,99,1,909.9961540884979,911.4140387438256,911.3973569860009,None,1,1,1.4232488909165113,None,911.3973569860009,None,False,None,None,None,0.7495294709315203,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_25.png,positive_man_woman,Stimuli/positiv_24.png,blue,4,6,62,0,1,1,1,,,,,0,109,109,17,,,,,1.2451289562702161,1.2843529425035451,912.1646819655216,None,912.1646819655216,None,,,,,,,,,,62,99,1,913.4491303525974,914.7335545276983,914.7168742284266,None,4,1,1.290150919356165,None,914.7168742284266,None,False,None,None,None,0.6459629014225357,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/tree_85.png,tree,Stimuli/tree_83.png,yellow,3,1,18,0,1,1,1,,,,,0,110,110,30,,,,,1.317805091142819,1.131065582586802,915.3841325812646,None,915.3841325812646,None,,,,,,,,,,18,99,1,916.7352735777949,917.8695808936609,917.8528988441267,None,3,1,1.137949788451806,None,917.8528988441267,None,False,None,None,None,0.682898412393115,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset2,3,,,,,,Stimuli/positiv_85.png,positive_man_woman,Stimuli/positiv_83.png,yellow,3,6,68,0,1,1,1,,,,,0,111,111,18,,,,,1.3325281802760578,1.2483638792747533,918.553501459719,None,918.553501459719,None,,,,,,,,,,68,99,1,919.9213533851253,921.1724251295782,921.139052570903,None,3,1,1.2509372367330798,None,921.139052570903,None,False,None,None,None,0.5617160279762174,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,0,0,2,,,,,,,,,1.3415682305868084,1.0147236059736653,952.032250931723,None,952.032250931723,None,953.4000941058148,954.4176282417793,954.4009476507963,None,1,1,0.3663881220145413,,,,,,,,,,,,,,,,,,,,,921.7228881325154,None,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,1,1,3,,,,,,,,,1.280213458186537,1.3260831423644726,954.7846097029924,None,954.7846097029924,None,956.0857273043384,957.4202055042279,957.3868475310792,None,3,1,0.38045761212924845,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,2,2,0,,,,,,,,,1.055397186659114,1.2388552544668854,957.7871884239939,None,957.7871884239939,None,958.8714530917823,960.1225265864978,960.0891636542692,None,4,1,0.22011804941394075,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,3,3,1,,,,,,,,,1.336816478569977,1.3685621086198099,960.3393801034763,None,960.3393801034763,None,961.7071946899359,963.0750626594199,963.0583800264649,None,2,1,0.20985771527739416,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,0,4,3,,,,,,,,,1.398379891543752,1.2314468853669889,963.2919144261359,None,963.2919144261359,None,964.7097725358053,965.9441914017752,965.9108293446789,None,3,1,0.5673991323346854,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,1,5,0,,,,,,,,,1.2192547815949537,1.468253617096153,966.4946651980026,None,966.4946651980026,None,967.7457369424537,969.213665704412,969.1969798626396,None,4,1,0.2731448961167189,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,2,6,2,,,,,,,,,1.1695824778282444,1.1185601393952453,969.4972424604493,None,969.4972424604493,None,970.6982496785349,971.815900031972,971.7992191492795,None,1,1,0.25689136933578993,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,3,7,1,,,,,,,,,1.2406781486120686,1.1357149819330405,972.0827964887394,None,972.0827964887394,None,973.3505496993057,974.5015393564172,974.4681939268212,None,2,1,0.2439038335432997,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,0,8,3,,,,,,,,,1.065902878774185,1.3547986602806266,974.7350740477996,None,974.7350740477996,None,975.8193363819028,977.1871780974416,977.1538154569243,None,3,1,0.6042150419943937,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,1,9,1,,,,,,,,,1.3453877119848634,1.383972456499221,977.787694833456,None,977.787694833456,None,979.1555347987323,980.5400565218315,980.5233762225598,None,2,1,0.9335973508004827,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,2,10,0,,,,,,,,,1.4564899718306572,1.4794760803594402,981.4741926619645,None,981.4741926619645,None,982.9587979309563,984.4434093258697,984.4100478521941,None,4,1,0.6349315763800405,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,3,11,2,,,,,,,,,1.0386343971993228,1.0167199666067575,985.0772948283229,None,985.0772948283229,None,986.1448684035495,987.1624107074094,987.1457274910335,None,1,1,0.2571830798569863,,,,,,,,,,,,,,,,,,,,,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/neutral_couple_45.png,neutral_couple,Stimuli/neutral_couple_43.png,yellow,3,5,54,0,2,2,2,,,,,0,0,0,103,,,,,1.1437665239181205,1.1096136352443382,987.4960321535,None,987.4960321535,None,,,,,,,,None,,54,99,1,988.680378325209,989.7980380133813,989.7813265010845,None,3,1,1.122949741778939,None,989.7813265010845,None,False,None,None,None,0.547543855760523,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/neutral_couple_45.png,neutral_couple,Stimuli/neutral_couple_44.png,blue,4,5,54,0,2,2,2,,,,,0,1,1,27,,,,,1.3514276164188304,1.2027711187556345,990.3484797214514,None,990.3484797214514,None,,,,,,,,,,54,99,1,991.9832213942827,993.2009281645351,993.1675672742804,None,4,1,1.2177001775944518,None,993.1675672742804,None,False,None,None,None,0.29227702231219155,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/positiv_85.png,positive_man_woman,Stimuli/positiv_82.png,red,2,6,68,0,2,2,2,,,,,0,2,2,96,,,,,1.1460312732927815,1.043557058482296,993.4845057957045,None,993.4845057957045,None,,,,,,,,,,68,99,1,994.6688604270184,995.7197586620532,995.6863968966663,None,2,1,1.0458790346492606,None,995.6863968966663,None,False,None,None,None,0.5254254889659933,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/neutral_couple_85.png,neutral_couple,Stimuli/neutral_couple_82.png,red,2,5,58,0,2,2,2,,,,,0,3,3,11,,,,,1.4738411630362216,1.0969213894918597,996.2368692343425,None,996.2368692343425,None,,,,,,,,,,58,99,1,997.7882021180521,998.8891453348497,998.8724845801826,None,2,1,1.1053726951959106,None,998.8724845801826,None,False,None,None,None,0.39726947284361813,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/tree_55.png,tree,Stimuli/tree_52.png,red,2,1,15,0,2,2,2,,,,,0,4,4,30,,,,,1.0088221718827923,1.0019571229717947,999.2895081060524,None,999.2895081060524,None,,,,,,,,,,15,99,1,1000.340392047272,1001.3579328925789,1001.3246040904814,None,2,1,1.0052171259758325,None,1001.3246040904814,None,False,None,None,None,0.3021254611940094,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/couple_35.png,erotic_couple,Stimuli/couple_32.png,red,2,2,23,0,2,2,2,,,,,0,5,5,6,,,,,1.14727689647659,1.1437774964992724,1001.6581905313105,None,1001.6581905313105,None,,,,,,,,,,23,99,1,1002.8425419538071,1003.9935292772352,1003.9601669284293,None,2,1,1.1506115711054008,None,1003.9601669284293,None,False,None,None,None,0.27052212682610843,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/tree_65.png,tree,Stimuli/tree_64.png,blue,4,1,16,0,2,2,2,,,,,0,6,6,108,,,,,1.324954305950909,1.1039208298795637,1004.2604251505818,None,1004.2604251505818,None,,,,,,,,,,16,99,1,1005.644946873681,1006.7625727234335,1006.745891840741,None,4,1,1.116893131269535,None,1006.745891840741,None,False,None,None,None,0.6467592711433099,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_32.png,red,2,6,63,0,2,2,2,,,,,0,7,7,28,,,,,1.264568846037322,1.2061355594108556,1007.4131303572649,None,1007.4131303572649,None,,,,,,,,,,63,99,1,1008.714250000583,1009.9319611464925,1009.915278805247,None,2,1,1.2187909415715694,None,1009.915278805247,None,False,None,None,None,0.6243620290933904,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_54.png,blue,4,3,35,0,2,2,2,,,,,0,8,8,17,,,,,1.2890142920090948,1.449572520082177,1010.5658378976314,None,1010.5658378976314,None,,,,,,,,,,35,99,1,1011.9003155140999,1013.3515645602056,1013.3348833858017,None,4,1,1.4569454524662433,None,1013.3348833858017,None,False,None,None,None,0.5266792607817479,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/tree_75.png,tree,Stimuli/tree_74.png,blue,4,1,17,0,2,2,2,,,,,0,9,9,62,,,,,1.146806125467238,1.3021743682790492,1013.8853560151874,None,1013.8853560151874,None,,,,,,,,,,17,99,1,1015.0697065625536,1016.3875035880392,1016.3541415309446,None,4,1,1.3113192724977125,None,1016.3541415309446,None,False,None,None,None,0.6174137762045575,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_54.png,blue,4,5,55,0,2,2,2,,,,,0,10,10,106,,,,,1.3038922343328974,1.4274824562964734,1016.9880194489233,None,1016.9880194489233,None,,,,,,,,,,55,99,1,1018.3391796983487,1019.7737452363672,1019.7570728132796,None,4,1,1.4390595136137563,None,1019.7570728132796,None,False,None,None,None,0.30841328146379965,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/neutral_15.png,neutral_man_woman,Stimuli/neutral_12.png,red,2,4,41,0,2,2,2,,,,,0,11,11,93,,,,,1.2100314645570516,1.0403761545895138,1020.0906846329235,None,1020.0906846329235,None,,,,,,,,,,41,99,1,1021.3584393020428,1022.4093401624705,1022.3759786887967,None,2,1,1.044837132181783,None,1022.3759786887967,None,False,None,None,None,0.6015053429709951,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/woman_85.png,erotic_woman,Stimuli/woman_83.png,yellow,3,7,78,0,2,2,2,,,,,0,12,12,64,,,,,1.4368231798164783,1.1570366395092146,1023.0098580653303,None,1023.0098580653303,None,,,,,,,,,,78,99,1,1024.5278262665488,1025.6954959312225,1025.6621350409678,None,3,1,1.1602319798748795,None,1025.6621350409678,None,False,None,None,None,0.6363297449042875,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/positiv_15.png,positive_man_woman,Stimuli/positiv_11.png,green,1,6,61,0,2,2,2,,,,,0,13,13,56,,,,,1.0401294954164813,1.2889746011038758,1026.3293761828863,None,1026.3293761828863,None,,,,,,,,,,61,99,1,1027.4136347247531,1028.714755826626,1028.6813943529505,None,1,1,1.2890750909555209,None,1028.6813943529505,None,False,None,None,None,0.7699874214431475,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
Subset3,3,,,,,,Stimuli/woman_35.png,erotic_woman,Stimuli/woman_31.png,green,1,7,73,0,2,2,2,,,,,0,14,14,87,,,,,1.043863746137343,1.431072621710504,1029.482081097858,None,1029.482081097858,None,,,,,,,,,,73,99,1,1030.5663443070953,1032.0009083865607,1031.9842301292629,None,1,1,1.4390163404586929,None,1031.9842301292629,None,False,None,None,None,0.6351101032196311,,,AU06EL20,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Mar_01_1114,Stroop,2020.1.3,59.94823690726359,
