"Onset","Duration","Participant","date_time","Running","Trial","Event","ImageCondition","ImageFile","Colour","Accuracy","RT","Post_Trial","Post_TrialCondition","TaskPerf"
118.732931434026,1.36877010223048,"AU06EL20","2022_Mar_01_1114","Practice",14,"Fixation","Scramble","","",1,0.749920654738162,"post_correct",NA,91.7410714285714
120.100775483248,1.24074085314185,"AU06EL20","2022_Mar_01_1114","Practice",14,"Picture","Scramble","","",1,0.749920654738162,"post_correct",NA,91.7410714285714
121.335168970401,0.749920654738162,"AU06EL20","2022_Mar_01_1114","Practice",14,"Target","Scramble","","",1,0.749920654738162,"post_correct",NA,91.7410714285714
122.085089625139,0,"AU06EL20","2022_Mar_01_1114","Practice",14,"Response","Scramble","","",1,0.749920654738162,"post_correct",NA,91.7410714285714
122.102491616241,1.25496477471289,"AU06EL20","2022_Mar_01_1114","Practice",15,"Fixation","Scramble","","",0,NA,"post_correct",NA,91.7410714285714
123.370249202464,1.15141971603388,"AU06EL20","2022_Mar_01_1114","Practice",15,"Picture","Scramble","","",0,NA,"post_correct",NA,91.7410714285714
124.521234483918,NA,"AU06EL20","2022_Mar_01_1114","Practice",15,"Target","Scramble","","",0,NA,"post_correct",NA,91.7410714285714
125.538774745804,1.25555047837983,"AU06EL20","2022_Mar_01_1114","Practice",16,"Fixation","Scramble","","",1,0.533795247218222,"post_noResponse",NA,91.7410714285714
126.806536707685,1.12921070638401,"AU06EL20","2022_Mar_01_1114","Practice",16,"Picture","Scramble","","",1,0.533795247218222,"post_noResponse",NA,91.7410714285714
127.924156431518,0.533795247218222,"AU06EL20","2022_Mar_01_1114","Practice",16,"Target","Scramble","","",1,0.533795247218222,"post_noResponse",NA,91.7410714285714
128.457951678736,0,"AU06EL20","2022_Mar_01_1114","Practice",16,"Response","Scramble","","",1,0.533795247218222,"post_noResponse",NA,91.7410714285714
128.474628477481,1.42244779560034,"AU06EL20","2022_Mar_01_1114","Practice",17,"Fixation","Scramble","","",0,NA,"post_correct",NA,91.7410714285714
129.909199849712,1.33924607303373,"AU06EL20","2022_Mar_01_1114","Practice",17,"Picture","Scramble","","",0,NA,"post_correct",NA,91.7410714285714
131.243675715916,NA,"AU06EL20","2022_Mar_01_1114","Practice",17,"Target","Scramble","","",0,NA,"post_correct",NA,91.7410714285714
132.261212768986,1.24750859611658,"AU06EL20","2022_Mar_01_1114","Practice",18,"Fixation","Scramble","","",1,0.469025010092082,"post_noResponse",NA,91.7410714285714
133.512291222782,1.06927989444129,"AU06EL20","2022_Mar_01_1114","Practice",18,"Picture","Scramble","","",1,0.469025010092082,"post_noResponse",NA,91.7410714285714
134.579872382481,0.469025010092082,"AU06EL20","2022_Mar_01_1114","Practice",18,"Target","Scramble","","",1,0.469025010092082,"post_noResponse",NA,91.7410714285714
135.048897392573,0,"AU06EL20","2022_Mar_01_1114","Practice",18,"Response","Scramble","","",1,0.469025010092082,"post_noResponse",NA,91.7410714285714
135.080297988132,1.41278850066905,"AU06EL20","2022_Mar_01_1114","Practice",19,"Fixation","Scramble","","",1,0.726999208880443,"post_correct",NA,91.7410714285714
136.498187310826,1.21846846179998,"AU06EL20","2022_Mar_01_1114","Practice",19,"Picture","Scramble","","",1,0.726999208880443,"post_correct",NA,91.7410714285714
137.715890580552,0.726999208880443,"AU06EL20","2022_Mar_01_1114","Practice",19,"Target","Scramble","","",1,0.726999208880443,"post_correct",NA,91.7410714285714
138.442889789432,0,"AU06EL20","2022_Mar_01_1114","Practice",19,"Response","Scramble","","",1,0.726999208880443,"post_correct",NA,91.7410714285714
142.836964156944,1.33607857894736,"AU06EL20","2022_Mar_01_1114","MainTask",0,"Fixation","erotic_woman","woman_2","blue",0,NA,NA,NA,91.7410714285714
144.271536404307,1.2699633330759,"AU06EL20","2022_Mar_01_1114","MainTask",0,"Picture","erotic_woman","woman_2","blue",0,NA,NA,NA,91.7410714285714
145.522599397444,NA,"AU06EL20","2022_Mar_01_1114","MainTask",0,"Target","erotic_woman","woman_2","blue",0,NA,NA,NA,91.7410714285714
146.540139367618,1.37444683546224,"AU06EL20","2022_Mar_01_1114","MainTask",1,"Fixation","neutral_man_woman","neutral_1","green",1,0.554760774035458,"post_noResponse","post_erotic_woman",91.7410714285714
147.991411750567,1.08169066146161,"AU06EL20","2022_Mar_01_1114","MainTask",1,"Picture","neutral_man_woman","neutral_1","green",1,0.554760774035458,"post_noResponse","post_erotic_woman",91.7410714285714
149.058971031978,0.554760774035458,"AU06EL20","2022_Mar_01_1114","MainTask",1,"Target","neutral_man_woman","neutral_1","green",1,0.554760774035458,"post_noResponse","post_erotic_woman",91.7410714285714
149.613731806013,0,"AU06EL20","2022_Mar_01_1114","MainTask",1,"Response","neutral_man_woman","neutral_1","green",1,0.554760774035458,"post_noResponse","post_erotic_woman",91.7410714285714
149.642807468723,1.01335648642684,"AU06EL20","2022_Mar_01_1114","MainTask",2,"Fixation","positive_man_woman","positive_2","blue",1,0.675259680705494,"post_correct","post_neutral_man_woman",91.7410714285714
150.743754769468,1.1828889335829,"AU06EL20","2022_Mar_01_1114","MainTask",2,"Picture","positive_man_woman","positive_2","blue",1,0.675259680705494,"post_correct","post_neutral_man_woman",91.7410714285714
151.91141830822,0.675259680705494,"AU06EL20","2022_Mar_01_1114","MainTask",2,"Target","positive_man_woman","positive_2","blue",1,0.675259680705494,"post_correct","post_neutral_man_woman",91.7410714285714
152.586677988925,0,"AU06EL20","2022_Mar_01_1114","MainTask",2,"Response","positive_man_woman","positive_2","blue",1,0.675259680705494,"post_correct","post_neutral_man_woman",91.7410714285714
152.612018590129,1.08257452795431,"AU06EL20","2022_Mar_01_1114","MainTask",3,"Fixation","tree","tree_8","green",1,0.458708959247815,"post_correct","post_positive_man_woman",91.7410714285714
153.763010289214,1.47455309593892,"AU06EL20","2022_Mar_01_1114","MainTask",3,"Picture","tree","tree_8","green",1,0.458708959247815,"post_correct","post_positive_man_woman",91.7410714285714
155.230935258935,0.458708959247815,"AU06EL20","2022_Mar_01_1114","MainTask",3,"Target","tree","tree_8","green",1,0.458708959247815,"post_correct","post_positive_man_woman",91.7410714285714
155.689644218183,0,"AU06EL20","2022_Mar_01_1114","MainTask",3,"Response","tree","tree_8","green",1,0.458708959247815,"post_correct","post_positive_man_woman",91.7410714285714
155.714688441496,1.0713712740166,"AU06EL20","2022_Mar_01_1114","MainTask",4,"Fixation","erotic_woman","woman_6","yellow",1,0.708414915041431,"post_correct","post_tree",91.7410714285714
156.86567372295,1.03873750472287,"AU06EL20","2022_Mar_01_1114","MainTask",4,"Picture","erotic_woman","woman_6","yellow",1,0.708414915041431,"post_correct","post_tree",91.7410714285714
157.883216901941,0.708414915041431,"AU06EL20","2022_Mar_01_1114","MainTask",4,"Target","erotic_woman","woman_6","yellow",1,0.708414915041431,"post_correct","post_tree",91.7410714285714
158.591631816982,0,"AU06EL20","2022_Mar_01_1114","MainTask",4,"Response","erotic_woman","woman_6","yellow",1,0.708414915041431,"post_correct","post_tree",91.7410714285714
158.617176907263,1.14056783481818,"AU06EL20","2022_Mar_01_1114","MainTask",5,"Fixation","neutral_couple","neutral_couple_7","blue",1,0.619069233407572,"post_correct","post_erotic_woman",91.7410714285714
159.834893595671,1.12243592930271,"AU06EL20","2022_Mar_01_1114","MainTask",5,"Picture","neutral_couple","neutral_couple_7","blue",1,0.619069233407572,"post_correct","post_erotic_woman",91.7410714285714
160.952514194634,0.619069233407572,"AU06EL20","2022_Mar_01_1114","MainTask",5,"Target","neutral_couple","neutral_couple_7","blue",1,0.619069233407572,"post_correct","post_erotic_woman",91.7410714285714
161.571583428042,0,"AU06EL20","2022_Mar_01_1114","MainTask",5,"Response","neutral_couple","neutral_couple_7","blue",1,0.619069233407572,"post_correct","post_erotic_woman",91.7410714285714
161.603089622808,1.19160265475549,"AU06EL20","2022_Mar_01_1114","MainTask",6,"Fixation","positive_man_woman","positive_7","red",1,0.749416870670757,"post_correct","post_neutral_couple",91.7410714285714
162.870836415741,1.15707021016266,"AU06EL20","2022_Mar_01_1114","MainTask",6,"Picture","positive_man_woman","positive_7","red",1,0.749416870670757,"post_correct","post_neutral_couple",91.7410714285714
164.005135855425,0.749416870670757,"AU06EL20","2022_Mar_01_1114","MainTask",6,"Target","positive_man_woman","positive_7","red",1,0.749416870670757,"post_correct","post_neutral_couple",91.7410714285714
164.754552726096,0,"AU06EL20","2022_Mar_01_1114","MainTask",6,"Response","positive_man_woman","positive_7","red",1,0.749416870670757,"post_correct","post_neutral_couple",91.7410714285714
164.772462876919,1.05687519596863,"AU06EL20","2022_Mar_01_1114","MainTask",7,"Fixation","erotic_man","man_5","green",1,0.273565834397232,"post_correct","post_positive_man_woman",91.7410714285714
165.92344582469,1.33780221153803,"AU06EL20","2022_Mar_01_1114","MainTask",7,"Picture","erotic_man","man_5","green",1,0.273565834397232,"post_correct","post_positive_man_woman",91.7410714285714
167.257931317341,0.273565834397232,"AU06EL20","2022_Mar_01_1114","MainTask",7,"Target","erotic_man","man_5","green",1,0.273565834397232,"post_correct","post_positive_man_woman",91.7410714285714
167.531497151738,0,"AU06EL20","2022_Mar_01_1114","MainTask",7,"Response","erotic_man","man_5","green",1,0.273565834397232,"post_correct","post_positive_man_woman",91.7410714285714
167.558185747257,1.11041297233174,"AU06EL20","2022_Mar_01_1114","MainTask",8,"Fixation","neutral_couple","neutral_couple_6","red",0,0.642189334130308,"post_correct","post_erotic_man",91.7410714285714
168.742538920018,1.2659020488413,"AU06EL20","2022_Mar_01_1114","MainTask",8,"Picture","neutral_couple","neutral_couple_6","red",0,0.642189334130308,"post_correct","post_erotic_man",91.7410714285714
170.010294464268,0.642189334130308,"AU06EL20","2022_Mar_01_1114","MainTask",8,"Target","neutral_couple","neutral_couple_6","red",0,0.642189334130308,"post_correct","post_erotic_man",91.7410714285714
170.652483798398,0,"AU06EL20","2022_Mar_01_1114","MainTask",8,"Response","neutral_couple","neutral_couple_6","red",0,0.642189334130308,"post_correct","post_erotic_man",91.7410714285714
170.677553108817,1.21444052590599,"AU06EL20","2022_Mar_01_1114","MainTask",9,"Fixation","erotic_woman","woman_8","blue",1,0.593860193648652,"post_error","post_neutral_couple",91.7410714285714
171.961965323788,1.43973108789562,"AU06EL20","2022_Mar_01_1114","MainTask",9,"Picture","erotic_woman","woman_8","blue",1,0.593860193648652,"post_error","post_neutral_couple",91.7410714285714
173.396536404307,0.593860193648652,"AU06EL20","2022_Mar_01_1114","MainTask",9,"Target","erotic_woman","woman_8","blue",1,0.593860193648652,"post_error","post_neutral_couple",91.7410714285714
173.990396597956,0,"AU06EL20","2022_Mar_01_1114","MainTask",9,"Response","erotic_woman","woman_8","blue",1,0.593860193648652,"post_error","post_neutral_couple",91.7410714285714
174.013751233935,1.05058594882866,"AU06EL20","2022_Mar_01_1114","MainTask",10,"Fixation","erotic_woman","woman_4","red",1,0.577433974240193,"post_correct","post_erotic_woman",91.7410714285714
175.131362789873,1.08471200722845,"AU06EL20","2022_Mar_01_1114","MainTask",10,"Picture","erotic_woman","woman_4","red",1,0.577433974240193,"post_correct","post_erotic_woman",91.7410714285714
176.198944532995,0.577433974240193,"AU06EL20","2022_Mar_01_1114","MainTask",10,"Target","erotic_woman","woman_4","red",1,0.577433974240193,"post_correct","post_erotic_woman",91.7410714285714
176.776378507235,0,"AU06EL20","2022_Mar_01_1114","MainTask",10,"Response","erotic_woman","woman_4","red",1,0.577433974240193,"post_correct","post_erotic_woman",91.7410714285714
176.799460977301,1.48487954633138,"AU06EL20","2022_Mar_01_1114","MainTask",11,"Fixation","neutral_man_woman","neutral_1","blue",0,0.698644946289278,"post_correct","post_erotic_woman",91.7410714285714
178.334112103186,1.45250609135984,"AU06EL20","2022_Mar_01_1114","MainTask",11,"Picture","neutral_man_woman","neutral_1","blue",0,0.698644946289278,"post_correct","post_erotic_woman",91.7410714285714
179.768676766074,0.698644946289278,"AU06EL20","2022_Mar_01_1114","MainTask",11,"Target","neutral_man_woman","neutral_1","blue",0,0.698644946289278,"post_correct","post_erotic_woman",91.7410714285714
180.467321712363,0,"AU06EL20","2022_Mar_01_1114","MainTask",11,"Response","neutral_man_woman","neutral_1","blue",0,0.698644946289278,"post_correct","post_erotic_woman",91.7410714285714
180.485960847782,1.01879418807061,"AU06EL20","2022_Mar_01_1114","MainTask",12,"Fixation","erotic_couple","couple_6","yellow",1,0.653723568109854,"post_error","post_neutral_man_woman",91.7410714285714
