SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,Response.rt,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,1,1,0,,,,,,,,,1.032311144633467,1.2090845220138042,1057.5199198000046,None,1057.5199198000046,None,1058.5613203000103,1059.7698014000052,1059.7528318000113,None,4,1,0.4936230000021169,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,2,2,2,,,,,,,,,1.3660328817288,1.1743753933148704,1060.282739900009,None,1060.282739900009,None,1061.6579180000117,1062.839153599998,1062.8219802000094,None,1,1,0.9634228999930201,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,1.032590456995548,1.3144527051801345,1063.8081710000115,None,1063.8081710000115,None,1064.8536825000047,1066.175273700006,1066.1580782000092,None,3,1,0.4980839000054402,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,0,4,0,,,,,,,,,1.3340063405841103,1.0840273440684838,1066.6774142000068,None,1066.6774142000068,None,1068.0400207000057,1069.1275659000094,1069.110552099999,None,2,0,0.8056171000062022,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,1,5,3,,,,,,,,,1.4619726628621508,1.3628800077184016,1069.9470935999998,None,1069.9470935999998,None,1071.4218554000108,1072.7971033000067,1072.7637007000012,None,3,1,0.5985810999991372,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,2,6,1,,,,,,,,,1.0298501703531524,1.2495964747943462,1073.382770000011,None,1073.382770000011,None,1074.4245844000106,1075.6828265000076,1075.6494548000046,1076.6501018999988,None,0,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,3,7,2,,,,,,,,,1.1619250408858568,1.0784710090821636,1076.667400700011,None,1076.667400700011,None,1077.844018200005,1078.9354383000027,1078.902068299998,None,1,1,0.6466860999935307,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,0,8,0,,,,,,,,,1.3231933902112836,1.0868184076137246,1079.5712883000087,None,1079.5712883000087,None,1080.9123608000082,1082.0051531000063,1081.98808380001,None,4,1,0.5088300999923376,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,1,9,3,,,,,,,,,1.1544365016143427,1.1418939952734481,1082.5237926000118,None,1082.5237926000118,None,1083.703069100011,1084.8574100000114,1084.8403245000081,None,3,1,0.5085909000044921,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,2,10,1,,,,,,,,,1.2966402848110763,1.483596276868195,1085.3760726000037,None,1085.3760726000037,None,1086.6843420000077,1088.1770889000036,1088.1597903000074,1089.1605750000017,None,0,,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,3,11,2,,,,,,,,,1.4385939707401394,1.0221683040217915,1089.1776618000004,None,1089.1776618000004,None,1090.640135900001,1091.6629545000033,1091.6460995000089,None,1,1,0.7517750999977579,,,,,,,,,,,,,,,,,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/man_35.png,erotic_man,Stimuli/man_32.png,red,2,3,33,0,2,2,2,,,,,0,0,0,89,,,,,1.4371676100455575,1.242715486851893,1092.4844970999984,None,1092.4844970999984,None,,,,,,,,None,,1093.9536839000066,1095.1988949000079,1095.1988949000079,None,2,1,1.253772440002649,None,1095.1988949000079,None,False,None,None,None,0.9510931999975583,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/tree_35.png,tree,Stimuli/tree_34.png,blue,4,1,13,0,2,2,2,,,,,0,1,1,77,,,,,1.2539088062696349,1.127947546157913,1096.1690682000044,None,1096.1690682000044,None,,,,,,,,,,1097.4514826000086,1098.5854197000008,1098.5683382999996,None,4,1,1.1334328400116647,None,1098.5683382999996,None,False,None,None,None,0.3575068999925861,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/woman_35.png,erotic_woman,Stimuli/woman_32.png,red,2,7,73,0,2,2,2,,,,,0,2,2,90,,,,,1.2968708944839271,1.4763411794122465,1098.954611100009,None,1098.954611100009,None,,,,,,,,,,1100.2767559000058,1101.7544128000009,1101.7544128000009,None,2,1,1.4857194400101434,None,1101.7544128000009,None,False,None,None,None,0.9714542000001529,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_couple_55.png,neutral_couple,Stimuli/neutral_couple_52.png,red,2,5,55,0,2,2,2,,,,,0,3,3,13,,,,,1.0539786321774463,1.4129285416285584,1102.7627229000063,None,1102.7627229000063,None,,,,,,,,,,1103.8430171000073,1105.257268900008,1105.257268900008,None,2,1,1.4266907400160562,None,1105.257268900008,None,False,None,None,None,0.7900976999953855,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_53.png,yellow,3,3,35,0,2,2,2,,,,,0,4,4,20,,,,,1.285822227627027,1.0802268967945476,1106.0815550999978,None,1106.0815550999978,None,,,,,,,,,,1107.4078863000032,1108.493663000001,1108.4766289000108,None,3,1,1.086029909987701,None,1108.4766289000108,None,False,None,None,None,0.8726287000026787,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_75.png,neutral_man_woman,Stimuli/neutral_71.png,green,1,4,47,0,2,2,2,,,,,0,5,5,94,,,,,1.4355664023641328,1.4885166389935487,1109.3803181000112,None,1109.3803181000112,None,,,,,,,,,,1110.864329300006,1112.363601200006,1112.3464967000036,None,1,1,1.4943855099845678,None,1112.3464967000036,None,False,None,None,None,0.6413938000041526,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/man_45.png,erotic_man,Stimuli/man_44.png,blue,4,3,34,0,2,2,2,,,,,0,6,6,98,,,,,1.2370447615667082,1.1173998419755566,1113.0205738000077,None,1113.0205738000077,None,,,,,,,,,,1114.2885346000112,1115.4160370000027,1115.3990363000048,1116.399860000005,None,0,1.11983423998754,2.120650239987299,1115.3990363000048,1116.399860000005,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_32.png,red,2,4,43,0,2,2,2,,,,,0,7,7,22,,,,,1.2231322567970524,1.0871087448495351,1116.4183550000016,None,1116.4183550000016,None,,,,,,,,,,1117.6729043000087,1118.769018100007,1118.751971900012,None,2,1,1.0892844400223112,None,1118.751971900012,None,False,None,None,None,0.4499775000003865,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_35.png,neutral_man_woman,Stimuli/neutral_33.png,yellow,3,4,43,0,2,2,2,,,,,0,8,8,109,,,,,1.0176857647766506,1.0050197341548708,1119.221815099998,None,1119.221815099998,None,,,,,,,,,,1120.2857176000107,1121.3043293000082,1121.2872593000066,None,3,1,1.0186035099904984,None,1121.2872593000066,None,False,None,None,None,0.5291155000013532,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/woman_85.png,erotic_woman,Stimuli/woman_82.png,red,2,7,78,0,2,2,2,,,,,0,9,9,100,,,,,1.2893052897418653,1.1139569763260773,1121.8447226999997,None,1121.8447226999997,None,,,,,,,,,,1123.1616549000028,1124.2902699000115,1124.273121700011,1125.2738525000022,None,0,1.1212216400017496,2.1219415399973514,1124.273121700011,1125.2738525000022,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/tree_45.png,tree,Stimuli/tree_41.png,green,1,1,14,0,2,2,2,,,,,0,10,10,72,,,,,1.1318827904206472,1.1966333111705747,1125.2957003000047,None,1125.2957003000047,None,,,,,,,,,,1126.460404700003,1127.6591818000015,1127.6591818000015,None,1,1,1.211498640011996,None,1127.6591818000015,None,False,None,None,None,0.7919819999951869,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/tree_65.png,tree,Stimuli/tree_63.png,yellow,3,1,16,0,2,2,2,,,,,0,11,11,8,,,,,1.2389241450956838,1.3015871933000254,1128.479156500005,None,1128.479156500005,None,,,,,,,,,,1129.750088300003,1131.0623788000084,1131.0453197000024,None,3,1,1.3045872400107328,None,1131.0453197000024,None,False,None,None,None,0.57350640000368,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/woman_55.png,erotic_woman,Stimuli/woman_51.png,green,1,7,75,0,2,2,2,,,,,0,12,12,6,,,,,1.1059134802504378,1.2659959984524722,1131.653443800009,None,1131.653443800009,None,,,,,,,,,,1132.7865829000075,1134.0651951000036,1134.047909300003,None,1,1,1.2702643400116358,None,1134.047909300003,None,False,None,None,None,0.9152325000031851,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_couple_25.png,neutral_couple,Stimuli/neutral_couple_22.png,red,2,5,52,0,2,2,2,,,,,0,13,13,50,,,,,1.1415539874131468,1.38338217687957,1134.9845538000081,None,1134.9845538000081,None,,,,,,,,,,1136.152343400012,1137.5512149999995,1137.5342003000114,1138.5351031000027,None,0,1.394758839989663,2.395634639993659,1137.5342003000114,1138.5351031000027,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_couple_45.png,neutral_couple,Stimuli/neutral_couple_41.png,green,1,5,54,0,2,2,2,,,,,0,14,14,35,,,,,1.217175944682725,1.318637626254386,1138.555202500007,None,1138.555202500007,None,,,,,,,,,,1139.8098503000074,1141.1374301000033,1141.1204037999996,None,1,1,1.3203011400037212,None,1141.1204037999996,None,False,None,None,None,0.7095379999955185,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/positiv_45.png,positive_man_woman,Stimuli/positiv_42.png,red,2,6,64,0,2,2,2,,,,,0,15,15,99,,,,,1.1822124510453906,1.0161419325277679,1141.8569052000094,None,1141.8569052000094,None,,,,,,,,,,1143.066491400008,1144.089998200012,1144.0730171000032,None,2,1,1.0284855100035202,None,1144.0730171000032,None,False,None,None,None,0.7511679000017466,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/tree_75.png,tree,Stimuli/tree_74.png,blue,4,1,17,0,2,2,2,,,,,0,16,16,71,,,,,1.175432117018906,1.029866416403649,1144.8480778000085,None,1144.8480778000085,None,,,,,,,,,,1146.059645900008,1147.092002999998,1147.092002999998,1148.0928602000058,None,0,1.0449736099835718,2.0458143099967856,1147.092002999998,1148.0928602000058,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/woman_35.png,erotic_woman,Stimuli/woman_34.png,blue,4,7,73,0,2,2,2,,,,,0,17,17,41,,,,,1.2937374780224955,1.1866345243426324,1148.1137381000008,None,1148.1137381000008,None,,,,,,,,,,1149.444360900001,1150.6453165999992,1150.6283189000096,None,4,1,1.1988087100035045,None,1150.6283189000096,None,False,None,None,None,0.4969223999942187,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/couple_75.png,erotic_couple,Stimuli/couple_71.png,green,1,2,27,0,2,2,2,,,,,0,18,18,40,,,,,1.1020471075748268,1.16274166390397,1151.1527885000105,None,1151.1527885000105,None,,,,,,,,,,1152.2902347000054,1153.4640133000066,1153.4306142999994,None,1,1,1.1619927099964116,None,1153.4306142999994,None,False,None,None,None,0.631695399992168,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/couple_55.png,erotic_couple,Stimuli/couple_54.png,blue,4,2,25,0,2,2,2,,,,,0,19,19,69,,,,,1.2270777127807095,1.190789611922953,1154.0833935000119,None,1154.0833935000119,None,,,,,,,,,,1155.3367479000008,1156.5336205000058,1156.5166662999982,1157.5173904000112,None,0,1.1922322400059784,2.192937540006824,1156.5166662999982,1157.5173904000112,False,None,None,None,,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/couple_15.png,erotic_couple,Stimuli/couple_11.png,green,1,2,21,0,2,2,2,,,,,0,20,20,73,,,,,1.1382579134396298,1.2147991312882214,1157.539661200004,None,1157.539661200004,None,,,,,,,,,,1158.720550500002,1159.9361729000084,1159.9361729000084,None,1,1,1.2299225099995965,None,1159.9361729000084,None,False,None,None,None,0.7899086999968858,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/positiv_65.png,positive_man_woman,Stimuli/positiv_61.png,green,1,6,66,0,2,2,2,,,,,0,21,21,15,,,,,1.3576323693692518,1.0083501292017427,1160.7607658000052,None,1160.7607658000052,None,,,,,,,,,,1162.1524279000005,1163.1731979000033,1163.1554166999995,None,1,1,1.0203084099921398,None,1163.1554166999995,None,False,None,None,None,0.6254171000036877,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/positiv_55.png,positive_man_woman,Stimuli/positiv_53.png,yellow,3,6,65,0,2,2,2,,,,,0,22,22,31,,,,,1.211971550424642,1.4757064935907194,1163.8086202999984,None,1163.8086202999984,None,,,,,,,,,,1165.0434700000042,1166.525287100012,1166.508209000007,None,3,1,1.4773276399937458,None,1166.508209000007,None,False,None,None,None,0.7228039000037825,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_couple_45.png,neutral_couple,Stimuli/neutral_couple_41.png,green,1,5,54,0,2,2,2,,,,,0,23,23,56,,,,,1.2156870731799605,1.2752228272100026,1167.2658780000056,None,1167.2658780000056,None,,,,,,,,,,1168.5095073999983,1169.7947771000036,1169.777555400011,None,1,1,1.2831885399937164,None,1169.777555400011,None,False,None,None,None,0.909463500007405,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_51.png,green,1,4,45,0,2,2,2,,,,,0,24,24,76,,,,,1.1240417364155773,1.3916659993486908,1170.7142965000094,None,1170.7142965000094,None,,,,,,,,,,1171.866711499999,1173.26428090001,1173.2472121000028,None,1,1,1.3915161400072975,None,1173.2472121000028,None,False,None,None,None,0.4963475999975344,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/couple_65.png,erotic_couple,Stimuli/couple_62.png,red,2,2,26,0,2,2,2,,,,,0,25,25,61,,,,,1.070442796211262,1.057766885293006,1173.7672973000008,None,1173.7672973000008,None,,,,,,,,,,1174.8794989000016,1175.9499144000001,1175.932753000001,None,2,1,1.0707051099889213,None,1175.932753000001,None,False,None,None,None,0.5627601000014693,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/couple_15.png,erotic_couple,Stimuli/couple_11.png,green,1,2,21,0,2,2,2,,,,,0,26,26,52,,,,,1.057503154174824,1.0598377848617597,1176.5240465000097,None,1176.5240465000097,None,,,,,,,,,,1177.6226721999992,1178.684989100002,1178.684989100002,None,1,1,1.0722745099919848,None,1178.684989100002,None,False,None,None,None,0.6688470999943092,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/positiv_75.png,positive_man_woman,Stimuli/positiv_71.png,green,1,6,67,0,2,2,2,,,,,0,27,27,108,,,,,1.3263444380713696,1.149223796412561,1179.3738932999986,None,1179.3738932999986,None,,,,,,,,,,1180.7267914000113,1181.889362300004,1181.871663500002,None,1,1,1.154748839995591,None,1181.871663500002,None,False,None,None,None,0.5306405000010272,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/positiv_25.png,positive_man_woman,Stimuli/positiv_23.png,yellow,3,6,62,0,2,2,2,,,,,0,28,28,80,,,,,1.0314798905023628,1.3995284584139014,1182.4279953000078,None,1182.4279953000078,None,,,,,,,,,,1183.5063566000026,1184.9072525000083,1184.890228400007,None,3,1,1.3990128099976573,None,1184.890228400007,None,False,None,None,None,0.5936404000094626,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/couple_55.png,erotic_couple,Stimuli/couple_53.png,yellow,3,2,25,0,2,2,2,,,,,0,29,29,32,,,,,1.364610591041324,1.444943375289482,1185.509901700003,None,1185.509901700003,None,,,,,,,,,,1186.892878700004,1188.3441528000112,1188.3264236000105,None,3,1,1.4489374400145607,None,1188.3264236000105,None,False,None,None,None,0.6064858000027016,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/tree_85.png,tree,Stimuli/tree_83.png,yellow,3,1,18,0,2,2,2,,,,,0,30,30,2,,,,,1.3703379554226116,1.2512143577691666,1188.9625322000065,None,1188.9625322000065,None,,,,,,,,,,1190.3811139000027,1191.6461186000088,1191.6291543999978,None,3,1,1.2601599099871237,None,1191.6291543999978,None,False,None,None,None,0.5499563999910606,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/woman_15.png,erotic_woman,Stimuli/woman_12.png,red,2,7,71,0,2,2,2,,,,,0,31,31,68,,,,,1.1142803401454897,1.284407782696954,1192.198552300004,None,1192.198552300004,None,,,,,,,,,,1193.3368740000005,1194.631960800005,1194.614899600012,None,2,1,1.2875471400184324,None,1194.614899600012,None,False,None,None,None,0.8832423999992898,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/neutral_45.png,neutral_man_woman,Stimuli/neutral_42.png,red,2,4,44,0,2,2,2,,,,,0,32,32,7,,,,,1.410051972147504,1.1794290533126373,1195.5186301000067,None,1195.5186301000067,None,,,,,,,,,,1196.9555729999993,1198.134603700004,1198.134603700004,None,2,1,1.1893058400164591,None,1198.134603700004,None,False,None,None,None,0.4864228000078583,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/couple_85.png,erotic_couple,Stimuli/couple_82.png,red,2,2,28,0,2,2,2,,,,,0,33,33,82,,,,,1.0426047470615376,1.3495103332459397,1198.6581749000034,None,1198.6581749000034,None,,,,,,,,,,1199.7237520000053,1201.087330200011,1201.0702722999995,None,2,1,1.357064840005478,None,1201.0702722999995,None,False,None,None,None,0.4877878999977838,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_31.png,green,1,6,63,0,2,2,2,,,,,0,34,34,79,,,,,1.0910022805714998,1.048596224316986,1201.5899666000041,None,1201.5899666000041,None,,,,,,,,,,1202.7074158000032,1203.7558145000075,1203.7558145000075,None,1,1,1.0638711399951717,None,1203.7558145000075,None,False,None,None,None,0.5862206000019796,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
Subset3,3,,,,,,Stimuli/woman_25.png,erotic_woman,Stimuli/woman_23.png,yellow,3,7,72,0,2,2,2,,,,,0,35,35,39,,,,,1.021156193113061,1.4012476909337446,1204.3757490999997,None,1204.3757490999997,None,,,,,,,,,,1205.4419971000025,1206.8589618000115,1206.8418398000067,None,3,1,1.4138007099827519,None,1206.8418398000067,None,False,None,None,None,0.6881569999968633,,,IA6LI11,1,Serial_COM3,C:\Users\EEG\Desktop\FINALCoScienceTasksLogfiles\,2022_Jan_05_1149,Stroop,2020.1.3,59.774863951697725,
