SubsetIndex,rep_Practice,ImageFilePrac,ColourPrac,CorrAnsPrac,TriggerConditionPrac,TriggerSpecificPrac,Primer,Condition,ImageFile,Colour,CorrAns,TriggerCondition,TriggerSpecific,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,Practices.thisRepN,Practices.thisTrialN,Practices.thisN,Practices.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,CountdownLoop.thisRepN,CountdownLoop.thisTrialN,CountdownLoop.thisN,CountdownLoop.thisIndex,jitter,jitter_black,Fixation.started,Fixation.stopped,square1.started,square1.stopped,image_black_practice.started,image_black_practice.stopped,image_prompt_practice.started,image_prompt_practice.stopped,response_practice.keys,response_practice.corr,response_practice.rt,breakslide.keys,breakslide.rt,Trigger_Picture,Trigger_Target,Trigger_Response,image_black.started,image_black.stopped,image_prompt.started,image_prompt.stopped,Response.keys,Response.corr,Response.rt,Response.started,Response.stopped,square2.started,square2.stopped,showReminder,Reminder_Errors_Resp.keys,Reminder_Errors_Resp.started,Reminder_Errors_Resp.stopped,break_slide.started,break_slide.stopped,participant,session,EEGPort,LogFilesFolder,date,expName,psychopyVersion,frameRate,
Subset2,3,,,,,,Stimuli/man_45.png,erotic_man,Stimuli/man_43.png,yellow,3,3,34,0,1,1,1,,,,,0,109,109,34,,,,,1.0763795106228848,1.4243662459619852,849.2873668535067,None,849.2873668535067,None,,,,,,,,,,34,99,1,850.4049832486653,851.8395357758054,851.8228562010572,None,3,1,0.5425828122697567,1.4387681168936979,None,851.8228562010572,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_couple_35.png,neutral_couple,Stimuli/neutral_couple_32.png,red,2,5,53,0,1,1,1,,,,,0,110,110,10,,,,,1.3887557987859214,1.3682590078070254,852.3900040401568,None,852.3900040401568,None,,,,,,,,,,53,99,1,853.8245580258372,855.1923890451963,855.1757074284924,None,2,1,0.4816432498028007,1.3726440272057516,None,855.1757074284924,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset2,3,,,,,,Stimuli/neutral_65.png,neutral_man_woman,Stimuli/neutral_62.png,red,2,4,46,0,1,1,1,,,,,0,111,111,20,,,,,1.1820112358275108,1.2166588791321387,855.676132884686,None,855.676132884686,None,,,,,,,,,,46,99,1,856.9271963793199,858.1448989742094,858.1282176492132,None,2,1,0.416086823985097,1.2279692014635657,None,858.1282176492132,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,0,0,2,,,,,,,,,1.4211155849817418,1.3149097283926576,888.8710349947578,None,888.8710349947578,None,890.3222647629809,891.6400526824746,891.6233719408938,None,1,1,0.6702252132017747,,,,,,,,,,,,,,,,,,,,,858.5619210142104,None,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,1,1,0,,,,,,,,,1.0727963598812147,1.1317435367080857,892.323967462884,None,892.323967462884,None,893.4249028247559,894.559200253203,894.525839936874,None,4,1,0.5717113198770676,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,2,2,1,,,,,,,,,1.0129770441940689,1.4811640049109438,895.1263507176755,None,895.1263507176755,None,896.1605642800569,897.6451599070624,897.6117955068221,None,2,1,0.22670266344175616,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,0,3,3,3,,,,,,,,,1.1652730513038956,1.0343234308709497,897.8620121729782,None,897.8620121729782,None,899.0463503676256,900.0805636382993,900.0638837718434,None,3,1,0.24654172810733144,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,0,4,2,,,,,,,,,1.3246493506368926,1.4952112431467186,900.330777970792,None,900.330777970792,None,901.6819241646572,903.1832031586146,903.1498413837471,None,1,1,0.3845485161546094,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,1,5,0,,,,,,,,,1.1956343728899763,1.3118278806966475,903.5501815153366,None,903.5501815153366,None,904.7678823599763,906.0856714463043,906.0523090880197,None,2,0,0.38102001554761955,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,2,6,3,,,,,,,,,1.2947635468014296,1.243776658180737,906.4526500947322,None,906.4526500947322,None,907.7704359722702,909.021500342029,908.9881397339923,None,3,1,0.49810170984710567,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,1,3,7,1,,,,,,,,,1.1496656393308746,1.0408125126081866,909.5052444732264,None,909.5052444732264,None,910.6729057184984,911.7238003141701,911.6904379558855,None,2,1,0.578753735686405,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_blue.png,blue,4,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,0,8,0,,,,,,,,,1.009889351604008,1.3758480328444502,912.2909487366851,None,912.2909487366851,None,913.3251602571127,914.709669976095,914.6763102431833,None,4,1,0.30182769680322963,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_green.png,green,1,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,1,9,2,,,,,,,,,1.2176902531285456,1.162185207446246,915.0099274084514,None,915.0099274084514,None,916.2443089946719,917.4119702399457,917.3786084650765,None,1,1,0.9634454804927373,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_red.png,red,2,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,2,10,1,,,,,,,,,1.232961631554582,1.2680823329713458,918.362779219302,None,918.362779219302,None,919.6138424222281,920.8815869501486,920.8649062085678,None,2,1,0.645060434615516,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,PracticeStimuli/practice_yellow.png,yellow,3,9,0,PracticeStimuli/practice_black.png,Scramble,,,,,,0,2,2,2,2,3,11,3,,,,,,,,,1.4908171786306004,1.4710724323584616,921.5321422893539,None,921.5321422893539,None,923.0500970658541,924.5346947348153,924.5013323765306,None,3,1,0.3175799316522898,,,,,,,,,,,,,,,,,,,,,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/man_55.png,erotic_man,Stimuli/man_54.png,blue,4,3,35,0,2,2,2,,,,,0,0,0,23,,,,,1.1043586879770657,1.2222381522613026,924.9183552916566,None,924.9183552916566,None,,,,,,,,None,,35,99,1,926.0693322948537,927.3037144644895,927.287041890735,None,4,1,0.6077909386713145,1.2360528983390395,None,927.287041890735,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/positiv_75.png,positive_man_woman,Stimuli/positiv_72.png,red,2,6,67,0,2,2,2,,,,,0,1,1,44,,,,,1.3626050587132952,1.2759079093720869,927.9209071537025,None,927.9209071537025,None,,,,,,,,,,67,99,1,929.3221011147634,930.6065246340168,930.5898447675609,None,2,1,0.5359406199077057,1.2855589636783407,None,930.5898447675609,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/tree_35.png,tree,Stimuli/tree_34.png,blue,4,1,13,0,2,2,2,,,,,0,2,2,84,,,,,1.2100288498110667,1.357432162809436,931.1569931900758,None,931.1569931900758,None,,,,,,,,,,13,99,2,932.4080578515423,933.7758862455285,933.7592057956554,None,3,0,0.4404873274743295,1.3706860827551282,None,933.7592057956554,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/couple_75.png,erotic_couple,Stimuli/couple_71.png,green,1,2,27,0,2,2,2,,,,,0,3,3,29,,,,,1.240472805904369,1.4781512879655332,934.226273269187,None,934.226273269187,None,,,,,,,,,,27,99,1,935.5106976635652,936.9952924154459,936.9786110904497,None,1,1,0.5560057583170419,1.4858174170112761,None,936.9786110904497,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_couple_15.png,neutral_couple,Stimuli/neutral_couple_11.png,green,1,5,51,0,2,2,2,,,,,0,4,4,50,,,,,1.3866041947138599,1.2280978544083345,937.5624408379608,None,937.5624408379608,None,,,,,,,,,,51,99,1,938.9969936568086,940.2313772849866,940.2146962516981,None,1,1,0.5248533802405291,1.2388039969828242,None,940.2146962516981,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/tree_45.png,tree,Stimuli/tree_43.png,yellow,3,1,14,0,2,2,2,,,,,0,5,5,104,,,,,1.3037871194207173,1.1150225210776836,940.7651645160495,None,940.7651645160495,None,,,,,,,,,,14,99,1,942.116313626997,943.2339294387402,943.2172489888671,None,3,1,0.4942389118114079,1.1208877259450674,None,943.2172489888671,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_52.png,red,2,4,45,0,2,2,2,,,,,0,6,6,78,,,,,1.02777336160272,1.395757753469087,943.7343578120144,None,943.7343578120144,None,,,,,,,,,,45,99,1,945.0354708240902,946.436653991952,946.4199729586635,None,2,1,0.32744578970414295,1.4069035336051456,None,946.4199729586635,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/woman_65.png,erotic_woman,Stimuli/woman_64.png,blue,4,7,76,0,2,2,2,,,,,0,7,7,86,,,,,1.4130432027955078,1.4336732388414029,946.770273782593,None,946.770273782593,None,,,,,,,,,,76,99,1,948.2381892514331,949.6727411951579,949.6560601618694,None,4,1,0.35930351785464154,1.4418976775668852,None,949.6560601618694,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/woman_35.png,erotic_woman,Stimuli/woman_32.png,red,2,7,73,0,2,2,2,,,,,0,8,8,110,,,,,1.409661192424323,1.3693065822698602,950.0397201352953,None,950.0397201352953,None,,,,,,,,,,73,99,1,951.4909557376795,952.8754639981216,952.8421159335321,None,2,1,0.45018136948056053,1.3752497677287465,None,952.8421159335321,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_couple_85.png,neutral_couple,Stimuli/neutral_couple_83.png,yellow,3,5,58,0,2,2,2,,,,,0,9,9,7,,,,,1.3637142348977964,1.151095758688222,953.3091667797034,None,953.3091667797034,None,,,,,,,,,,58,99,1,954.7437207653838,955.894698643704,955.8780176104156,None,3,1,0.6682098022665741,1.152505407539138,None,955.8780176104156,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_couple_65.png,neutral_couple,Stimuli/neutral_couple_63.png,yellow,3,5,56,0,2,2,2,,,,,0,10,10,17,,,,,1.0308849852870807,1.4243648434842933,956.5786140075288,None,956.5786140075288,None,,,,,,,,,,56,99,1,957.6461890530718,959.0807409967965,959.0640596718004,None,3,1,0.41609470010371297,1.4377258440199512,None,959.0640596718004,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/couple_15.png,erotic_couple,Stimuli/couple_14.png,blue,4,2,21,0,2,2,2,,,,,0,11,11,41,,,,,1.3347358018599185,1.2318921032183365,959.4977647870455,None,959.4977647870455,None,,,,,,,,,,21,99,1,960.8655949312815,962.0999771009174,962.066613575802,None,4,1,0.3774906398175517,1.2327273390237679,None,962.066613575802,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/woman_25.png,erotic_woman,Stimuli/woman_21.png,green,1,7,72,0,2,2,2,,,,,0,12,12,106,,,,,1.2504989834291378,1.129144932090794,962.4669554576394,None,962.4669554576394,None,,,,,,,,,,72,99,1,963.7513807271407,964.8856775721724,964.868996538884,None,1,1,0.9140251773224009,1.1432984012917586,None,964.868996538884,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/positiv_55.png,positive_man_woman,Stimuli/positiv_51.png,green,1,6,65,0,2,2,2,,,,,0,13,13,36,,,,,1.0963144308813457,1.1075489378632464,965.8031274020341,None,965.8031274020341,None,,,,,,,,,,65,99,1,966.9374242470658,968.0550403505167,968.0216791590647,None,1,1,0.3813029723587533,1.112494906048596,None,968.0216791590647,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/positiv_85.png,positive_man_woman,Stimuli/positiv_83.png,yellow,3,6,68,0,2,2,2,,,,,0,14,14,48,,,,,1.2853250852014726,1.3638371603732733,968.4220198740695,None,968.4220198740695,None,,,,,,,,,,68,99,1,969.7398174199298,971.1076370626761,971.0909560293876,None,3,1,0.4609375205109245,1.3710567561774951,None,971.0909560293876,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/woman_85.png,erotic_woman,Stimuli/woman_81.png,green,1,7,78,0,2,2,2,,,,,0,15,15,39,,,,,1.0677134160685096,1.072522846186116,971.5747007440023,None,971.5747007440023,None,,,,,,,,,,78,99,1,972.6756375644127,973.7598918929962,973.7265458703623,None,1,1,0.7802881200441334,1.0817156225712097,None,973.7265458703623,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/positiv_35.png,positive_man_woman,Stimuli/positiv_31.png,green,1,6,63,0,2,2,2,,,,,0,16,16,27,,,,,1.314938618692287,1.329026120226581,974.5272130066787,None,974.5272130066787,None,,,,,,,,,,63,99,1,975.9117209754131,977.2461902199047,977.212828736745,None,1,1,0.4079586708030547,1.3320048365203547,None,977.212828736745,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_15.png,neutral_man_woman,Stimuli/neutral_12.png,red,2,4,41,0,2,2,2,,,,,0,17,17,81,,,,,1.4545754161701572,1.456897425725367,977.6465321017422,None,977.6465321017422,None,,,,,,,,,,41,99,1,979.1978524453152,980.6657679141572,980.6324014719594,None,2,1,0.35031249225176,1.460177095957988,None,980.6324014719594,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_45.png,neutral_man_woman,Stimuli/neutral_43.png,yellow,3,4,44,0,2,2,2,,,,,0,18,18,56,,,,,1.2936183789590923,1.4563938941770584,980.9993830374697,None,980.9993830374697,None,,,,,,,,,,44,99,1,982.3338508234192,983.8017662922593,983.7683957661502,None,3,1,0.36826274727900454,1.4561650017421925,None,983.7683957661502,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_15.png,neutral_man_woman,Stimuli/neutral_12.png,red,2,4,41,0,2,2,2,,,,,0,19,19,35,,,,,1.151279280156907,1.1450786138203601,984.1687455241045,None,984.1687455241045,None,,,,,,,,,,41,99,1,985.3530854690016,986.5040639307372,986.4873840642813,None,2,1,0.3801848553939635,1.1561438529097359,None,986.4873840642813,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/positiv_15.png,positive_man_woman,Stimuli/positiv_12.png,red,2,6,61,0,2,2,2,,,,,0,20,20,5,,,,,1.0523591815581435,1.4941489589655441,986.8877244875785,None,986.8877244875785,None,,,,,,,,,,61,99,1,987.9886607245735,989.4899373848675,989.4732569349944,None,2,1,0.4282434653759992,1.504953465273502,None,989.4732569349944,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/couple_55.png,erotic_couple,Stimuli/couple_54.png,blue,4,2,25,0,2,2,2,,,,,0,21,21,101,,,,,1.155896978585743,1.1834633420412033,989.9236401664493,None,989.9236401664493,None,,,,,,,,,,25,99,1,991.208063393995,992.3924062559709,992.3757252226824,None,4,1,0.5207120010145445,1.1988375142373116,None,992.3757252226824,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_55.png,neutral_man_woman,Stimuli/neutral_52.png,red,2,4,45,0,2,2,2,,,,,0,22,22,12,,,,,1.4303859251103423,1.0091787780750814,992.9261937787433,None,992.9261937787433,None,,,,,,,,,,45,99,1,994.3941077890431,995.4116429435089,995.394960451682,None,2,1,0.6164173292090709,1.0218388400535332,None,995.394960451682,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/couple_15.png,erotic_couple,Stimuli/couple_13.png,yellow,3,2,21,0,2,2,2,,,,,0,23,23,40,,,,,1.0742563267185359,1.4678808942262218,996.0288353410142,None,996.0288353410142,None,,,,,,,,,,21,99,1,997.146450569342,998.6143634128093,998.597682962938,None,3,1,0.5656204557344608,1.481815095014099,None,998.597682962938,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_couple_75.png,neutral_couple,Stimuli/neutral_couple_72.png,red,2,5,57,0,2,2,2,,,,,0,24,24,10,,,,,1.2247125431595496,1.4384639306952531,999.1815121270338,None,999.1815121270338,None,,,,,,,,,,57,99,1,1000.482619013239,1001.9338534487924,1001.9004922573386,None,2,1,0.5077566629770445,1.4481565655460145,None,1001.9004922573386,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_couple_85.png,neutral_couple,Stimuli/neutral_couple_84.png,blue,4,5,58,0,2,2,2,,,,,0,25,25,21,,,,,1.4012441749665674,1.4029269423774304,1002.4342786132784,None,1002.4342786132784,None,,,,,,,,,,58,99,1,1003.8855150907875,1005.3033845426817,1005.2700242263545,None,4,1,0.3351947224182368,1.4034129258761823,None,1005.2700242263545,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/tree_25.png,tree,Stimuli/tree_23.png,yellow,3,1,12,0,2,2,2,,,,,0,26,26,38,,,,,1.114185264389062,1.349785531485746,1005.6370049167399,None,1005.6370049167399,None,,,,,,,,,,12,99,1,1006.7879827950601,1008.1391307391732,1008.1224424131851,None,3,1,0.5066662582757999,1.353454596372103,None,1008.1224424131851,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/tree_35.png,tree,Stimuli/tree_31.png,green,1,1,13,0,2,2,2,,,,,0,27,27,57,,,,,1.4222822185322843,1.20479394575752,1008.6562366452417,None,1008.6562366452417,None,,,,,,,,,,13,99,1,1010.124152989205,1011.3418544172619,1011.3251751342232,None,1,1,0.318900202299119,1.2202300701410422,None,1011.3251751342232,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/tree_45.png,tree,Stimuli/tree_42.png,red,2,1,14,0,2,2,2,,,,,0,28,28,8,,,,,1.42590774570562,1.1911834853425831,1011.6754733327798,None,1011.6754733327798,None,,,,,,,,,,14,99,1,1013.1433893850353,1014.344408612973,1014.3277275796845,None,2,1,0.4552390037006262,1.2034154345656134,None,1014.3277275796845,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/woman_85.png,erotic_woman,Stimuli/woman_83.png,yellow,3,7,78,0,2,2,2,,,,,0,29,29,49,,,,,1.0756792788985385,1.132361741008846,1014.8114743362548,None,1014.8114743362548,None,,,,,,,,,,78,99,1,1015.9290913148307,1017.0633855344895,1017.0300258015777,None,3,1,0.48290809592072037,1.1328365836907324,None,1017.0300258015777,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/woman_35.png,erotic_woman,Stimuli/woman_34.png,blue,4,7,73,0,2,2,2,,,,,0,30,30,16,,,,,1.4315651416402202,1.0125336715794115,1017.5304515494809,None,1017.5304515494809,None,,,,,,,,,,73,99,1,1019.0650882343944,1020.0826228054448,1020.0659394384911,None,4,1,0.5719146403898776,1.0176903139799833,None,1020.0659394384911,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_15.png,neutral_man_woman,Stimuli/neutral_11.png,green,1,4,41,0,2,2,2,,,,,0,31,31,73,,,,,1.138534388312324,1.1083100028829311,1020.6664522612482,None,1020.6664522612482,None,,,,,,,,,,41,99,2,1021.8841551478454,1023.0017709595886,1022.9850896345924,None,2,0,0.5737109785768553,1.1210869917176751,None,1022.9850896345924,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/tree_85.png,tree,Stimuli/tree_84.png,blue,4,1,18,0,2,2,2,,,,,0,32,32,71,,,,,1.3337391353651429,1.4261959165679798,1023.5856007071015,None,1023.5856007071015,None,,,,,,,,,,18,99,1,1024.953430559628,1026.3879851287238,1026.3713032203123,None,4,1,0.5854493106198788,1.440102389527965,None,1026.3713032203123,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
Subset3,3,,,,,,Stimuli/neutral_85.png,neutral_man_woman,Stimuli/neutral_81.png,green,1,4,48,0,2,2,2,,,,,0,33,33,77,,,,,1.3274877894665535,1.3854860040015484,1026.9884959095234,None,1026.9884959095234,None,,,,,,,,,,48,99,1,1028.35630505078,1029.7408369395744,1029.7241550311628,None,1,1,0.9844925082088594,1.3888886652457586,None,1029.7241550311628,None,False,None,None,None,,,AM04EN20b,1,0xC010,G:\Experimente\CoScience\Tasks\Logfiles\,2022_Feb_16_1133,Stroop,2020.1.3,59.94717155343167,
